player_name,player_url,player_id,full_name,position,current_club,status
Liam Rosenior,https://www.transfermarkt.com/liam-rosenior/profil/spieler/15166,15166,Liam Rosenior,Defender - Right-Back,N/A,Success
Yannick Sagbo,https://www.transfermarkt.com/yannick-sagbo/profil/spieler/60591,60591,Yannick Sagbo,Attack - Centre-Forward,N/A,Success
Mamadou Sakho,https://www.transfermarkt.com/mamadou-sakho/profil/spieler/47713,47713,Mamadou Sakho,Defender - Centre-Back,N/A,Success
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,148455,Mohamed Salah,Attack - Right Winger,Liverpool,Success
Yaya Sanogo,https://www.transfermarkt.com/yaya-sanogo/profil/spieler/127194,127194,Yaya Sanogo,Attack - Centre-Forward,Without Club,Success
André Schürrle,https://www.transfermarkt.com/andr-schrrle/profil/spieler/58205,58205,André Schürrle,Attack - Left Winger,N/A,Success
Ignacio Scocco,https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088,51088,Ignacio Scocco,Attack - Centre-Forward,N/A,Success
Brad Smith,https://www.transfermarkt.com/brad-smith/profil/spieler/175745,175745,Brad Smith,Defender - Left-Back,Without Club,Success
Roberto Soldado,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,34870,Roberto Soldado,Attack - Centre-Forward,N/A,Success
Julián Speroni,https://www.transfermarkt.com/julin-speroni/profil/spieler/12814,12814,Julián Speroni,Goalkeeper,N/A,Success
Maarten Stekelenburg,https://www.transfermarkt.com/maarten-stekelenburg/profil/spieler/4311,4311,Maarten Stekelenburg,Goalkeeper,N/A,Success
John Stones,https://www.transfermarkt.com/john-stones/profil/spieler/186590,186590,John Stones,Defender - Centre-Back,Man City,Success
John Swift,https://www.transfermarkt.com/john-swift/profil/spieler/197693,197693,John Swift,Midfield - Attacking Midfield,Portsmouth,Success
Muamer Tanković,https://www.transfermarkt.com/muamer-tankovi/profil/spieler/198513,198513,Muamer Tankovic,Attack - Right Winger,Omonia Nicosia,Success
Andrew Taylor,https://www.transfermarkt.com/andrew-taylor/profil/spieler/29158,29158,Andrew Taylor,Defender - Left-Back,N/A,Success
Kévin Théophile-Catherine,https://www.transfermarkt.com/kvin-thophile-catherine/profil/spieler/60603,60603,Kévin Théophile-Catherine,Defender - Centre-Back,Dinamo Zagreb,Success
Aleksandar Tonev,https://www.transfermarkt.com/aleksandar-tonev/profil/spieler/87282,87282,Aleksandar Tonev,Attack - Left Winger,N/A,Success
Lacina Traoré,https://www.transfermarkt.com/lacina-traor/profil/spieler/69006,69006,Lacina Traoré,Attack - Centre-Forward,N/A,Success
Ryan Tunnicliffe,https://www.transfermarkt.com/ryan-tunnicliffe/profil/spieler/110868,110868,Ryan Tunnicliffe,Midfield - Central Midfield,Without Club,Success
Ben Turner,https://www.transfermarkt.com/ben-turner/profil/spieler/39518,39518,Ben Turner,Defender - Centre-Back,N/A,Success
Álvaro Vázquez,https://www.transfermarkt.com/lvaro-vzquez/profil/spieler/141835,141835,Álvaro Vázquez,Attack - Centre-Forward,Arenas Club,Success
Miloš Veljković,https://www.transfermarkt.com/milo-veljkovi/profil/spieler/202228,202228,Milos Veljkovic,Defender - Centre-Back,Red Star,Success
Santiago Vergini,https://www.transfermarkt.com/santiago-vergini/profil/spieler/94783,94783,Santiago Vergini,Defender - Centre-Back,N/A,Success
Matěj Vydra,https://www.transfermarkt.com/matj-vydra/profil/spieler/101500,101500,Matej Vydra,Attack - Centre-Forward,Viktoria Plzeň,Success
Victor Wanyama,https://www.transfermarkt.com/victor-wanyama/profil/spieler/77760,77760,Victor Wanyama,Midfield - Defensive Midfield,Without Club,Success
Joel Ward,https://www.transfermarkt.com/joel-ward/profil/spieler/92572,92572,Joel Ward,Defender - Right-Back,Swansea,Success
Peter Whittingham,https://www.transfermarkt.com/peter-whittingham/profil/spieler/3762,3762,Peter Whittingham,Midfield - Central Midfield,N/A,Success
Jonny Williams,https://www.transfermarkt.com/jonny-williams/profil/spieler/170322,170322,Jonny Williams,Midfield - Attacking Midfield,Gillingham,Success
Magnus Wolff Eikrem,https://www.transfermarkt.com/magnus-wolff-eikrem/profil/spieler/54775,54775,Magnus Wolff Eikrem,Attack - Second Striker,Without Club,Success
Ricky van Wolfswinkel,https://www.transfermarkt.com/ricky-van-wolfswinkel/profil/spieler/41355,41355,Ricky van Wolfswinkel,Attack - Centre-Forward,Twente FC,Success
Cauley Woodrow,https://www.transfermarkt.com/cauley-woodrow/profil/spieler/169801,169801,Cauley Woodrow,Attack - Centre-Forward,Wycombe,Success
Joseph Yobo,https://www.transfermarkt.com/joseph-yobo/profil/spieler/3270,3270,Joseph Yobo,Defender - Centre-Back,N/A,Success
Wilfried Zaha,https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988,145988,Wilfried Zaha,Attack - Left Winger,Charlotte,Success
Elsad Zverotić,https://www.transfermarkt.com/elsad-zveroti/profil/spieler/25542,25542,Elsad Zverotic,Defender - Right-Back,N/A,Success
Rolando Aarons,https://www.transfermarkt.com/rolando-aarons/profil/spieler/258188,258188,Rolando Aarons,Attack - Left Winger,Without Club,Success
Mehdi Abeid,https://www.transfermarkt.com/mehdi-abeid/profil/spieler/111036,111036,Mehdi Abeid,Midfield - Central Midfield,Without Club,Success
Toby Alderweireld,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710,42710,Toby Alderweireld,Defender - Centre-Back,N/A,Success
Jak Alnwick,https://www.transfermarkt.com/jak-alnwick/profil/spieler/128895,128895,Jak Alnwick,Goalkeeper,Huddersfield,Success
Ricky Álvarez,https://www.transfermarkt.com/ricky-lvarez/profil/spieler/76077,76077,Ricardo Álvarez,Midfield - Central Midfield,N/A,Success
Scott Arfield,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,55291,Scott Arfield,Midfield - Central Midfield,Livingston FC,Success
Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,186997,Christian Atsu,Attack - Left Winger,N/A,Success
Charlie Austin,https://www.transfermarkt.com/charlie-austin/profil/spieler/129627,129627,Charlie Austin,Attack - Centre-Forward,Hungerford,Success
Ashley Barnes,https://www.transfermarkt.com/ashley-barnes/profil/spieler/63200,63200,Ashley Barnes,Attack - Centre-Forward,Burnley,Success
Modou Barrow,https://www.transfermarkt.com/modou-barrow/profil/spieler/189070,189070,Modou Barrow,Attack - Left Winger,Without Club,Success
Héctor Bellerín,https://www.transfermarkt.com/hctor-bellern/profil/spieler/191217,191217,Héctor Bellerín,Defender - Right-Back,Real Betis,Success
Muhamed Bešić,https://www.transfermarkt.com/muhamed-bei/profil/spieler/93905,93905,Muhamed Besic,Midfield - Defensive Midfield,Spartak,Success
Tyler Blackett,https://www.transfermarkt.com/tyler-blackett/profil/spieler/134414,134414,Tyler Blackett,Defender - Centre-Back,Without Club,Success
Sebastián Blanco,https://www.transfermarkt.com/sebastin-blanco/profil/spieler/54576,54576,Sebastián Blanco,Midfield - Attacking Midfield,Miami FC,Success
Daley Blind,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,12282,Daley Blind,Defender - Centre-Back,Girona,Success
Tyias Browning,https://www.transfermarkt.com/tyias-browning/profil/spieler/156934,156934,Tyias Browning,Defender - Centre-Back,SH Port,Success
Will Buckley,https://www.transfermarkt.com/will-buckley/profil/spieler/77329,77329,Will Buckley,Attack - Right Winger,N/A,Success
Reece Burke,https://www.transfermarkt.com/reece-burke/profil/spieler/264220,264220,Reece Burke,Defender - Centre-Back,Charlton,Success
Willy Caballero,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,19948,Willy Caballero,Goalkeeper,N/A,Success
Rémy Cabella,https://www.transfermarkt.com/rmy-cabella/profil/spieler/113707,113707,Rémy Cabella,Midfield - Attacking Midfield,FC Nantes,Success
Esteban Cambiasso,https://www.transfermarkt.com/esteban-cambiasso/profil/spieler/7520,7520,Esteban Cambiasso,Midfield - Defensive Midfield,N/A,Success
Joel Campbell,https://www.transfermarkt.com/joel-campbell/profil/spieler/131248,131248,Joel Campbell,Attack - Second Striker,LD Alajuelense,Success
Emre Can,https://www.transfermarkt.com/emre-can/profil/spieler/119296,119296,Emre Can,Defender - Centre-Back,Dortmund,Success
Nathaniel Chalobah,https://www.transfermarkt.com/nathaniel-chalobah/profil/spieler/128900,128900,Nathaniel Chalobah,Midfield - Defensive Midfield,Sheff Wed,Success
Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,196948,Andreas Christensen,Defender - Centre-Back,Barcelona,Success
Brandon Comley,https://www.transfermarkt.com/brandon-comley/profil/spieler/362809,362809,Brandon Comley,Midfield - Defensive Midfield,Walsall,Success
Diego Costa,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,44779,Diego Costa,Attack - Centre-Forward,Without Club,Success
Thibaut Courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,108390,Thibaut Courtois,Goalkeeper,Real Madrid,Success
Aaron Cresswell,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,92571,Aaron Cresswell,Defender - Left-Back,Stoke City,Success
Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,91970,Juan Cuadrado,Midfield - Right Midfield,Pisa,Success
Jason Davidson,https://www.transfermarkt.com/jason-davidson/profil/spieler/137669,137669,Jason Davidson,Defender - Left-Back,Melb. Victory,Success
Ángel Di María,https://www.transfermarkt.com/ngel-di-mara/profil/spieler/45320,45320,Ángel Di María,Attack - Right Winger,Rosario Central,Success
Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,175722,Eric Dier,Defender - Centre-Back,Monaco,Success
Michael Doughty,https://www.transfermarkt.com/michael-doughty/profil/spieler/173832,173832,Michael Doughty,Midfield - Central Midfield,N/A,Success
Danny Drinkwater,https://www.transfermarkt.com/danny-drinkwater/profil/spieler/73491,73491,Danny Drinkwater,Midfield - Central Midfield,Wythenshawe,Success
Eljero Elia,https://www.transfermarkt.com/eljero-elia/profil/spieler/27805,27805,Eljero Elia,Attack - Left Winger,Madestein,Success
Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,39152,Radamel Falcao,Attack - Centre-Forward,Millonarios,Success
Federico Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,45314,Federico Fazio,Defender - Centre-Back,N/A,Success
Federico Fernández,https://www.transfermarkt.com/federico-fernndez/profil/spieler/85475,85475,Federico Fernández,Defender - Centre-Back,N/A,Success
Fraser Forster,https://www.transfermarkt.com/fraser-forster/profil/spieler/52570,52570,Fraser Forster,Goalkeeper,Bournemouth,Success
Darnell Furlong,https://www.transfermarkt.com/darnell-furlong/profil/spieler/351755,351755,Darnell Furlong,Defender - Right-Back,Ipswich,Success
Brendan Galloway,https://www.transfermarkt.com/brendan-galloway/profil/spieler/208244,208244,Brendan Galloway,Defender - Centre-Back,Plymouth,Success
Cristian Gamboa,https://www.transfermarkt.com/cristian-gamboa/profil/spieler/121686,121686,Cristian Gamboa,Defender - Right-Back,N/A,Success
Dominic Gape,https://www.transfermarkt.com/dominic-gape/profil/spieler/226964,226964,Dominic Gape,Midfield - Defensive Midfield,Colchester Utd.,Success
Florin Gardoș,https://www.transfermarkt.com/florin-gardo/profil/spieler/57423,57423,Florin Gardoș,Defender - Centre-Back,N/A,Success
Carles Gil,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,127987,Carles Gil,Midfield - Attacking Midfield,New England,Success
Bafétimbi Gomis,https://www.transfermarkt.com/baftimbi-gomis/profil/spieler/22388,22388,Bafétimbi Gomis,Attack - Centre-Forward,N/A,Success
Kenji Gorré,https://www.transfermarkt.com/kenji-gorr/profil/spieler/374889,374889,Kenji Gorré,Attack - Left Winger,Maccabi Haifa,Success
Reece Grego-Cox,https://www.transfermarkt.com/reece-grego-cox/profil/spieler/264199,264199,Reece Grego-Cox,Midfield - Right Midfield,Hampton & Rich.,Success
Matt Grimes,https://www.transfermarkt.com/matt-grimes/profil/spieler/265471,265471,Matt Grimes,Midfield - Defensive Midfield,Coventry,Success
Ben Hamer,https://www.transfermarkt.com/ben-hamer/profil/spieler/67283,67283,Ben Hamer,Goalkeeper,QPR,Success
Dean Hammond,https://www.transfermarkt.com/dean-hammond/profil/spieler/33065,33065,Dean Hammond,Midfield - Central Midfield,N/A,Success
Tom Heaton,https://www.transfermarkt.com/tom-heaton/profil/spieler/34130,34130,Tom Heaton,Goalkeeper,Man Utd,Success
Rushian Hepburn-Murphy,https://www.transfermarkt.com/rushian-hepburn-murphy/profil/spieler/314237,314237,Rushian Hepburn-Murphy,Attack - Centre-Forward,MK Dons,Success
Abel Hernández,https://www.transfermarkt.com/abel-hernndez/profil/spieler/76608,76608,Abel Hernández,Attack - Centre-Forward,Peñarol,Success
Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,99343,Ander Herrera,Midfield - Central Midfield,Boca Juniors,Success
Jake Hesketh,https://www.transfermarkt.com/jake-hesketh/profil/spieler/315185,315185,Jake Hesketh,Midfield - Attacking Midfield,FC Sholing,Success
Brown Ideye,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,64308,Brown Ideye,Attack - Centre-Forward,N/A,Success
Danny Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,134294,Danny Ings,Attack - Centre-Forward,Sheff Utd,Success
Lloyd Isgrove,https://www.transfermarkt.com/lloyd-isgrove/profil/spieler/226965,226965,Lloyd Isgrove,Attack - Right Winger,St Albans,Success
Mauricio Isla,https://www.transfermarkt.com/mauricio-isla/profil/spieler/43722,43722,Mauricio Isla,Defender - Right-Back,Without Club,Success
Matty James,https://www.transfermarkt.com/matty-james/profil/spieler/73522,73522,Matty James,Midfield - Central Midfield,Wrexham,Success
Daryl Janmaat,https://www.transfermarkt.com/daryl-janmaat/profil/spieler/60744,60744,Daryl Janmaat,Defender - Right-Back,N/A,Success
Siem de Jong,https://www.transfermarkt.com/siem-de-jong/profil/spieler/45509,45509,Siem de Jong,Midfield - Attacking Midfield,N/A,Success
Lukas Jutkiewicz,https://www.transfermarkt.com/lukas-jutkiewicz/profil/spieler/33507,33507,Lukas Jutkiewicz,Attack - Centre-Forward,N/A,Success
Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,118534,Michael Keane,Defender - Centre-Back,Everton,Success
Andy King,https://www.transfermarkt.com/andy-king/profil/spieler/56872,56872,Andy King,Midfield - Central Midfield,N/A,Success
Anthony Knockaert,https://www.transfermarkt.com/anthony-knockaert/profil/spieler/149237,149237,Anthony Knockaert,Attack - Right Winger,Mouscron,Success
Cheikhou Kouyaté,https://www.transfermarkt.com/cheikhou-kouyat/profil/spieler/66934,66934,Cheikhou Kouyaté,Midfield - Defensive Midfield,Without Club,Success
Cole Kpekawa,https://www.transfermarkt.com/cole-kpekawa/profil/spieler/347895,347895,Cole Kpekawa,Defender - Centre-Back,Potters Bar,Success
Andrej Kramarić,https://www.transfermarkt.com/andrej-kramari/profil/spieler/46580,46580,Andrej Kramaric,Midfield - Attacking Midfield,Hoffenheim,Success
Bojan Krkić,https://www.transfermarkt.com/bojan-krki/profil/spieler/44675,44675,Bojan Krkic,Attack - Second Striker,N/A,Success
Daniel Lafferty,https://www.transfermarkt.com/daniel-lafferty/profil/spieler/85928,85928,Danny Lafferty,Defender - Left-Back,Ballymena Utd,Success
Jesse Lingard,https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660,141660,Jesse Lingard,Midfield - Attacking Midfield,Without Club,Success
Ruben Loftus-Cheek,https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886,202886,Ruben Loftus-Cheek,Midfield - Central Midfield,AC Milan,Success
Kevin Long,https://www.transfermarkt.com/kevin-long/profil/spieler/111114,111114,Kevin Long,Defender - Centre-Back,Without Club,Success
Filipe Luís,https://www.transfermarkt.com/filipe-lus/profil/spieler/21725,21725,Filipe Luís,Defender - Left-Back,N/A,Success
Harry Maguire,https://www.transfermarkt.com/harry-maguire/profil/spieler/177907,177907,Harry Maguire,Defender - Centre-Back,Man Utd,Success
Riyad Mahrez,https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424,171424,Riyad Mahrez,Attack - Right Winger,Al-Ahli,Success
Ainsley Maitland-Niles,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,285845,Ainsley Maitland-Niles,Defender - Right-Back,Lyon,Success
Sadio Mané,https://www.transfermarkt.com/sadio-man/profil/spieler/200512,200512,Sadio Mané,Attack - Left Winger,Al-Nassr,Success
Eliaquim Mangala,https://www.transfermarkt.com/eliaquim-mangala/profil/spieler/90681,90681,Eliaquim Mangala,Defender - Centre-Back,Oriente P.,Success
Javier Manquillo,https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029,162029,Javier Manquillo,Defender - Right-Back,N/A,Success
Lazar Marković,https://www.transfermarkt.com/lazar-markovi/profil/spieler/144303,144303,Lazar Markovic,Attack - Right Winger,Apol. Limassol,Success
Dean Marney,https://www.transfermarkt.com/dean-marney/profil/spieler/4055,4055,Dean Marney,Midfield - Central Midfield,N/A,Success
Emiliano Martínez,https://www.transfermarkt.com/emiliano-martnez/profil/spieler/111873,111873,Emiliano Martínez,Goalkeeper,Aston Villa,Success
Ryan Mason,https://www.transfermarkt.com/ryan-mason/profil/spieler/61834,61834,Ryan Mason,Midfield - Central Midfield,N/A,Success
Jason McCarthy,https://www.transfermarkt.com/jason-mccarthy/profil/spieler/227185,227185,Jason McCarthy,Defender - Right-Back,N/A,Success
Paddy McNair,https://www.transfermarkt.com/paddy-mcnair/profil/spieler/167268,167268,Paddy McNair,Defender - Centre-Back,Hull City,Success
Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,74810,Ben Mee,Defender - Centre-Back,Sheff Utd,Success
Jefferson Montero,https://www.transfermarkt.com/jefferson-montero/profil/spieler/77932,77932,Jefferson Montero,Attack - Left Winger,FC St Helens,Success
Liam Moore,https://www.transfermarkt.com/liam-moore/profil/spieler/128906,128906,Liam Moore,Defender - Centre-Back,Spalding United,Success
Alberto Moreno,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,207917,Alberto Moreno,Defender - Left-Back,Como,Success
Wes Morgan,https://www.transfermarkt.com/wes-morgan/profil/spieler/10003,10003,Wes Morgan,Defender - Centre-Back,N/A,Success
Dame N'Doye,https://www.transfermarkt.com/dame-ndoye/profil/spieler/44855,44855,Dame N'Doye,Attack - Centre-Forward,N/A,Success
David Nugent,https://www.transfermarkt.com/david-nugent/profil/spieler/33963,33963,David Nugent,Attack - Centre-Forward,Anstey Nomads,Success
Nélson Oliveira,https://www.transfermarkt.com/nlson-oliveira/profil/spieler/72768,72768,Nélson Oliveira,Attack - Centre-Forward,Vit. Guimarães,Success
David Ospina,https://www.transfermarkt.com/david-ospina/profil/spieler/73396,73396,David Ospina,Goalkeeper,Atl. Nacional,Success
Gabriel Paulista,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498,149498,Gabriel Paulista,Defender - Centre-Back,Corinthians,Success
Graziano Pellè,https://www.transfermarkt.com/graziano-pell/profil/spieler/29594,29594,Graziano Pellè,Attack - Centre-Forward,N/A,Success
Andreas Pereira,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,203394,Andreas Pereira,Midfield - Attacking Midfield,Palmeiras,Success
Ayoze Pérez,https://www.transfermarkt.com/ayoze-prez/profil/spieler/246968,246968,Ayoze Pérez,Attack - Centre-Forward,Villarreal,Success
Sébastien Pocognoli,https://www.transfermarkt.com/sbastien-pocognoli/profil/spieler/17804,17804,Sébastien Pocognoli,Defender - Left-Back,N/A,Success
Diego Poyet,https://www.transfermarkt.com/diego-poyet/profil/spieler/183286,183286,Diego Poyet,Midfield - Central Midfield,N/A,Success
Anthony Réveillère,https://www.transfermarkt.com/anthony-rveillre/profil/spieler/5668,5668,Anthony Réveillère,Defender - Right-Back,N/A,Success
Emmanuel Rivière,https://www.transfermarkt.com/emmanuel-rivire/profil/spieler/61637,61637,Emmanuel Rivière,Attack - Centre-Forward,N/A,Success
Andrew Robertson,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,234803,Andrew Robertson,Defender - Left-Back,Liverpool,Success
Marcos Rojo,https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176,93176,Marcos Rojo,Defender - Centre-Back,Racing Club,Success
Diafra Sakho,https://www.transfermarkt.com/diafra-sakho/profil/spieler/120610,120610,Diafra Sakho,Attack - Centre-Forward,N/A,Success
Georgios Samaras,https://www.transfermarkt.com/georgios-samaras/profil/spieler/6855,6855,Georgios Samaras,Attack - Left Winger,N/A,Success
Alexis Sánchez,https://www.transfermarkt.com/alexis-snchez/profil/spieler/40433,40433,Alexis Sánchez,Attack - Centre-Forward,Sevilla FC,Success
Jeffrey Schlupp,https://www.transfermarkt.com/jeffrey-schlupp/profil/spieler/157506,157506,Jeffrey Schlupp,Midfield - Left Midfield,Norwich,Success
Kasper Schmeichel,https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911,16911,Kasper Schmeichel,Goalkeeper,Celtic,Success
Ryan Seager,https://www.transfermarkt.com/ryan-seager/profil/spieler/247647,247647,Ryan Seager,Attack - Centre-Forward,Havant & Water.,Success
Jason Shackell,https://www.transfermarkt.com/jason-shackell/profil/spieler/11756,11756,Jason Shackell,Defender - Centre-Back,N/A,Success
Ollie Shenton,https://www.transfermarkt.com/ollie-shenton/profil/spieler/335541,335541,Oliver Shenton,Midfield - Central Midfield,Leek Town FC,Success
Jerome Sinclair,https://www.transfermarkt.com/jerome-sinclair/profil/spieler/236513,236513,Jerome Sinclair,Attack - Centre-Forward,N/A,Success
Pape Souaré,https://www.transfermarkt.com/pape-souar/profil/spieler/125868,125868,Pape Souaré,Defender - Left-Back,AFC Croydon,Success
Benjamin Stambouli,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,127160,Benjamin Stambouli,Midfield - Defensive Midfield,FC Metz,Success
Jed Steer,https://www.transfermarkt.com/jed-steer/profil/spieler/110867,110867,Jed Steer,Goalkeeper,N/A,Success
Dušan Tadić,https://www.transfermarkt.com/duan-tadi/profil/spieler/36139,36139,Dušan Tadić,Attack - Right Winger,Al-Wahda,Success
Matt Targett,https://www.transfermarkt.com/matt-targett/profil/spieler/250478,250478,Matt Targett,Defender - Left-Back,Middlesbrough,Success
Dionatan Teixeira,https://www.transfermarkt.com/dionatan-teixeira/profil/spieler/107617,107617,Dionatan Teixeira,Defender - Centre-Back,N/A,Success
Tom Thorpe,https://www.transfermarkt.com/tom-thorpe/profil/spieler/128911,128911,Tom Thorpe,Defender - Centre-Back,Without Club,Success
Kieran Trippier,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,95810,Kieran Trippier,Defender - Right-Back,Newcastle,Success
Leonardo Ulloa,https://www.transfermarkt.com/leonardo-ulloa/profil/spieler/54890,54890,Leonardo Ulloa,Attack - Centre-Forward,N/A,Success
Fredrik Ulvestad,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,158022,Fredrik Ulvestad,Midfield - Defensive Midfield,Pogon Szczecin,Success
Víctor Valdés,https://www.transfermarkt.com/vctor-valds/profil/spieler/7589,7589,Víctor Valdés,Goalkeeper,N/A,Success
Enner Valencia,https://www.transfermarkt.com/enner-valencia/profil/spieler/139503,139503,Enner Valencia,Attack - Centre-Forward,Pachuca,Success
Jamie Vardy,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838,197838,Jamie Vardy,Attack - Centre-Forward,Cremonese,Success
Silvestre Varela,https://www.transfermarkt.com/silvestre-varela/profil/spieler/31316,31316,Varela,Attack - Left Winger,N/A,Success
Eduardo Vargas,https://www.transfermarkt.com/eduardo-vargas/profil/spieler/89718,89718,Eduardo Vargas,Attack - Centre-Forward,U. de Chile,Success
Ross Wallace,https://www.transfermarkt.com/ross-wallace/profil/spieler/9509,9509,Ross Wallace,Midfield - Right Midfield,N/A,Success
Marcin Wasilewski,https://www.transfermarkt.com/marcin-wasilewski/profil/spieler/16947,16947,Marcin Wasilewski,Defender - Centre-Back,N/A,Success
Philipp Wollscheid,https://www.transfermarkt.com/philipp-wollscheid/profil/spieler/53173,53173,Philipp Wollscheid,Defender - Centre-Back,N/A,Success
DeAndre Yedlin,https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916,255916,DeAndre Yedlin,Defender - Right-Back,Salt Lake,Success
Mauro Zárate,https://www.transfermarkt.com/mauro-zrate/profil/spieler/26456,26456,Mauro Zárate,Attack - Centre-Forward,N/A,Success
Kurt Zouma,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,157509,Kurt Zouma,Defender - Centre-Back,Without Club,Success
Almen Abdi,https://www.transfermarkt.com/almen-abdi/profil/spieler/9966,9966,Almen Abdi,Midfield - Central Midfield,N/A,Success
Tammy Abraham,https://www.transfermarkt.com/tammy-abraham/profil/spieler/331726,331726,Tammy Abraham,Attack - Centre-Forward,Aston Villa,Success
Ibrahim Afellay,https://www.transfermarkt.com/ibrahim-afellay/profil/spieler/15760,15760,Ibrahim Afellay,Midfield - Attacking Midfield,N/A,Success
Benik Afobe,https://www.transfermarkt.com/benik-afobe/profil/spieler/110858,110858,Benik Afobe,Attack - Centre-Forward,Al-Arabi,Success
Dele Alli,https://www.transfermarkt.com/dele-alli/profil/spieler/207929,207929,Dele Alli,Midfield - Attacking Midfield,Without Club,Success
Ryan Allsop,https://www.transfermarkt.com/ryan-allsop/profil/spieler/111073,111073,Ryan Allsop,Goalkeeper,Birmingham,Success
Daniel Amartey,https://www.transfermarkt.com/daniel-amartey/profil/spieler/214056,214056,Daniel Amartey,Defender - Centre-Back,Without Club,Success
Jordan Amavi,https://www.transfermarkt.com/jordan-amavi/profil/spieler/241229,241229,Jordan Amavi,Defender - Left-Back,Without Club,Success
Nordin Amrabat,https://www.transfermarkt.com/nordin-amrabat/profil/spieler/55619,55619,Nordin Amrabat,Attack - Right Winger,Wydad AC,Success
José Ángel Crespo,https://www.transfermarkt.com/jos-ngel-crespo/profil/spieler/37397,37397,José Crespo,Defender - Centre-Back,N/A,Success
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,104124,Michail Antonio,Attack - Centre-Forward,Without Club,Success
Ikechi Anya,https://www.transfermarkt.com/ikechi-anya/profil/spieler/107427,107427,Ikechi Anya,Midfield - Left Midfield,N/A,Success
Giedrius Arlauskis,https://www.transfermarkt.com/giedrius-arlauskis/profil/spieler/69001,69001,Giedrius Arlauskis,Goalkeeper,N/A,Success
Harry Arter,https://www.transfermarkt.com/harry-arter/profil/spieler/55742,55742,Harry Arter,Midfield - Central Midfield,Precision FC,Success
André Ayew,https://www.transfermarkt.com/andr-ayew/profil/spieler/45403,45403,André Ayew,Attack - Centre-Forward,NAC Breda,Success
Jordan Ayew,https://www.transfermarkt.com/jordan-ayew/profil/spieler/108354,108354,Jordan Ayew,Attack - Centre-Forward,Leicester,Success
Patrick Bamford,https://www.transfermarkt.com/patrick-bamford/profil/spieler/183334,183334,Patrick Bamford,Attack - Centre-Forward,Sheff Utd,Success
Yohan Benalouane,https://www.transfermarkt.com/yohan-benalouane/profil/spieler/50477,50477,Yohan Benalouane,Defender - Centre-Back,N/A,Success
Steven Berghuis,https://www.transfermarkt.com/steven-berghuis/profil/spieler/129554,129554,Steven Berghuis,Attack - Right Winger,Ajax,Success
Hiram Boateng,https://www.transfermarkt.com/hiram-boateng/profil/spieler/244125,244125,Hiram Boateng,Midfield - Central Midfield,York City,Success
Cameron Borthwick-Jackson,https://www.transfermarkt.com/cameron-borthwick-jackson/profil/spieler/258879,258879,Cameron Borthwick-Jackson,Defender - Left-Back,Macclesfield,Success
