player_name,player_url,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury
Steven Pienaar,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,13/14,Knee problems,13/09/2013,19/09/2013,7,7 days,1,1,N/A
Steven Pienaar,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,11/12,Groin problems,09/08/2011,24/09/2011,47,47 days,10,10,N/A
Steven Pienaar,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,08/09,Broken toe,11/08/2008,05/10/2008,56,56 days,12,12,N/A
Robert Pirès,https://www.transfermarkt.com/robert-pirs/profil/spieler/3185,06/07,Cruciate ligament injury,18/08/2006,12/03/2007,207,207 days,30,30,N/A
Robert Pirès,https://www.transfermarkt.com/robert-pirs/profil/spieler/3185,01/02,Cruciate ligament injury,23/03/2002,21/10/2002,213,213 days,35,35,N/A
Mike Pollitt,https://www.transfermarkt.com/mike-pollitt/profil/spieler/32217,12/13,Hip injury,15/01/2013,31/07/2013,198,198 days,21,21,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,12/13,Thigh problems,28/03/2013,05/04/2013,9,9 days,1,1,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,12/13,Thigh problems,06/12/2012,14/12/2012,9,9 days,1,1,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,09/10,Broken leg,09/01/2010,01/03/2010,52,52 days,12,12,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,08/09,Shin bruise,23/10/2008,15/11/2008,24,24 days,6,6,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,01/02,Knock,22/09/2001,26/09/2001,5,5 days,1,1,N/A
Christian Poulsen,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,01/02,Knock,10/08/2001,15/08/2001,6,6 days,2,2,N/A
Jason Puncheon,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995,17/18,Cruciate ligament tear,31/12/2017,27/08/2018,240,240 days,21,21,N/A
Jason Puncheon,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995,15/16,Hamstring injury,02/02/2016,10/03/2016,38,38 days,6,6,N/A
Paul Rachubka,https://www.transfermarkt.com/paul-rachubka/profil/spieler/4098,10/11,Knee surgery,18/08/2010,01/02/2011,168,168 days,18,18,N/A
Ramires,https://www.transfermarkt.com/ramires/profil/spieler/54170,15/16,muscular problems,23/11/2015,08/12/2015,16,16 days,3,3,N/A
Ramires,https://www.transfermarkt.com/ramires/profil/spieler/54170,14/15,Kidney problems,03/05/2015,01/06/2015,30,30 days,4,4,N/A
Ramires,https://www.transfermarkt.com/ramires/profil/spieler/54170,14/15,Adductor injury,22/09/2014,20/10/2014,29,29 days,5,5,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,24/25,Hamstring injury,11/03/2025,01/06/2025,83,83 days,9,9,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,24/25,Hamstring injury,11/09/2024,03/02/2025,146,146 days,27,27,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,23/24,Knee injury,19/09/2023,01/12/2023,74,74 days,17,17,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,21/22,Corona virus,10/01/2022,21/01/2022,12,12 days,3,3,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,21/22,muscular problems,19/11/2021,02/01/2022,45,45 days,9,9,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,21/22,Muscle fatigue,29/10/2021,02/11/2021,5,5 days,1,1,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,21/22,muscular problems,28/09/2021,16/10/2021,19,19 days,2,2,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,21/22,muscular problems,24/08/2021,10/09/2021,18,18 days,4,4,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,20/21,Thigh problems,11/03/2021,02/04/2021,23,23 days,5,5,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,20/21,muscular problems,01/02/2021,16/02/2021,16,16 days,4,4,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,20/21,Muscle injury,05/11/2020,22/11/2020,18,18 days,5,5,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,20/21,Muscle injury,12/10/2020,19/10/2020,8,8 days,1,1,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,19/20,Quarantine,05/10/2020,10/10/2020,6,6 days,1,1,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,19/20,unknown injury,06/06/2020,15/06/2020,10,10 days,1,1,N/A
Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,19/20,Stress reaction of the bone,05/12/2019,14/12/2019,10,10 days,2,2,N/A
Nile Ranger,https://www.transfermarkt.com/nile-ranger/profil/spieler/88750,11/12,Ankle injury,21/12/2011,05/03/2012,76,76 days,13,13,N/A
Andy Reid,https://www.transfermarkt.com/andy-reid/profil/spieler/10008,14/15,Groin injury,14/09/2014,,4172,4172 days,91,91,N/A
Andy Reid,https://www.transfermarkt.com/andy-reid/profil/spieler/10008,13/14,Inguinal hernia,20/02/2014,20/04/2014,60,60 days,10,10,N/A
Andy Reid,https://www.transfermarkt.com/andy-reid/profil/spieler/10008,09/10,Achilles tendon problems,20/02/2010,15/03/2010,24,24 days,5,5,N/A
Andy Reid,https://www.transfermarkt.com/andy-reid/profil/spieler/10008,09/10,Achilles tendon problems,27/12/2009,16/01/2010,21,21 days,2,2,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,14/15,Shin bruise,02/04/2015,18/04/2015,17,17 days,2,2,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,13/14,Dead leg,05/12/2013,24/12/2013,20,20 days,3,3,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,11/12,Ankle injury,03/03/2012,19/07/2012,139,139 days,11,11,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,11/12,Knee injury,21/12/2011,01/02/2012,43,43 days,7,7,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,10/11,Knee surgery,01/01/2011,15/02/2011,46,46 days,5,5,N/A
Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,08/09,Knee problems,19/09/2008,30/05/2009,254,254 days,42,42,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,19/20,Knock,24/12/2019,27/12/2019,4,4 days,1,1,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,19/20,Knee injury,17/08/2019,29/10/2019,74,74 days,11,11,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,18/19,Knee injury,04/03/2019,09/08/2019,159,159 days,9,9,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,17/18,Knee injury,03/03/2018,30/06/2019,485,485 days,56,56,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,17/18,Tonsillitis,06/02/2018,11/02/2018,6,6 days,1,1,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,17/18,Groin problems,10/01/2018,02/02/2018,24,24 days,5,5,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,17/18,Calf strain,19/08/2017,11/09/2017,24,24 days,5,5,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,16/17,Adductor pain,18/03/2017,20/04/2017,34,34 days,6,6,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,15/16,Hamstring injury,09/02/2016,13/03/2016,34,34 days,5,5,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,15/16,Hamstring injury,09/12/2015,05/01/2016,28,28 days,5,5,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,15/16,Hip problems,03/10/2015,07/11/2015,36,36 days,3,3,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,14/15,Hamstring strain,24/04/2015,15/05/2015,22,22 days,3,3,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,14/15,Hamstring injury,04/03/2015,04/04/2015,32,32 days,3,3,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,14/15,Hamstring injury,31/01/2015,22/02/2015,23,23 days,3,3,N/A
Winston Reid,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,13/14,Ankle sprain,04/11/2013,28/01/2014,86,86 days,18,18,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,19/20,Abdominal problems,09/08/2019,18/09/2019,41,41 days,2,2,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,18/19,Muscle injury,25/01/2019,25/02/2019,32,32 days,6,6,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,17/18,minor knock,02/11/2017,09/11/2017,8,8 days,0,-,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,15/16,Muscle fatigue,31/03/2016,04/04/2016,5,5 days,0,-,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,14/15,Torn muscle bundle,06/10/2014,15/12/2014,71,71 days,17,17,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,13/14,Knock,06/01/2014,23/01/2014,18,18 days,4,4,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,12/13,Broken nose bone,14/01/2013,28/01/2013,15,15 days,2,2,N/A
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,12/13,Back problems,22/10/2012,12/11/2012,22,22 days,5,5,N/A
Nigel Reo-Coker,https://www.transfermarkt.com/nigel-reo-coker/profil/spieler/14060,09/10,Ankle injury,05/03/2010,25/04/2010,52,52 days,9,9,N/A
Nigel Reo-Coker,https://www.transfermarkt.com/nigel-reo-coker/profil/spieler/14060,08/09,flu,24/11/2008,01/12/2008,8,8 days,1,1,N/A
Nigel Reo-Coker,https://www.transfermarkt.com/nigel-reo-coker/profil/spieler/14060,07/08,Ill,02/03/2008,12/03/2008,11,11 days,0,-,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,16/17,Knee injury,15/10/2016,21/01/2017,99,99 days,15,15,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,15/16,Knee injury,29/11/2015,19/12/2015,21,21 days,2,2,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,14/15,Thigh problems,12/05/2015,24/05/2015,13,13 days,2,2,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,14/15,Hamstring injury,03/10/2014,13/10/2014,11,11 days,1,1,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,13/14,Hamstring injury,10/12/2013,06/01/2014,28,28 days,7,7,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,13/14,Thigh problems,19/08/2013,31/08/2013,13,13 days,2,2,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,12/13,Knee surgery,27/10/2012,01/04/2013,157,157 days,28,28,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,09/10,flu,10/07/2009,20/07/2009,11,11 days,0,-,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,08/09,Ankle injury,30/11/2008,06/12/2008,7,7 days,1,1,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,08/09,Dead leg,06/10/2008,15/10/2008,10,10 days,3,3,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,08/09,Shoulder injury,24/08/2008,13/09/2008,21,21 days,3,3,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,08/09,concussion,24/08/2008,07/09/2008,15,15 days,2,2,N/A
Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,07/08,Cartilage damage,27/02/2008,20/04/2008,54,54 days,9,9,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,14/15,Calf injury,22/02/2015,06/04/2015,44,44 days,6,6,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,13/14,Hamstring injury,17/08/2013,14/09/2013,29,29 days,3,3,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,12/13,Thigh problems,12/05/2013,25/05/2013,14,14 days,1,1,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,12/13,Calf problems,20/01/2013,02/03/2013,42,42 days,5,5,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,12/13,Thigh problems,10/11/2012,26/11/2012,17,17 days,2,2,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,12/13,Hip problems,12/09/2012,01/10/2012,20,20 days,3,3,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,08/09,Ankle injury,10/01/2009,24/01/2009,15,15 days,1,1,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,08/09,unknown injury,23/08/2008,01/09/2008,10,10 days,1,1,N/A
Kieran Richardson,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,07/08,Groin problems,20/01/2008,01/03/2008,42,42 days,3,3,N/A
Sam Ricketts,https://www.transfermarkt.com/sam-ricketts/profil/spieler/30434,10/11,Achilles tendon rupture,16/02/2011,25/12/2011,313,313 days,43,43,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,17/18,Hamstring injury,20/05/2018,25/08/2018,98,98 days,16,16,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,17/18,Calf injury,05/04/2018,20/04/2018,16,16 days,2,2,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,16/17,Hamstring injury,12/06/2017,15/09/2017,96,96 days,14,14,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,16/17,Foot injury,09/03/2017,19/04/2017,42,42 days,6,6,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,16/17,Calf strain,19/07/2016,12/08/2016,25,25 days,4,4,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,15/16,Muscle injury,11/03/2016,30/04/2016,51,51 days,7,7,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,12/13,Ankle injury,08/12/2012,25/12/2012,18,18 days,1,1,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,08/09,Broken leg,13/04/2009,21/09/2009,162,162 days,10,10,N/A
Liam Ridgewell,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,07/08,Ankle sprain,27/02/2008,29/02/2008,3,3 days,0,-,N/A
Jason Roberts,https://www.transfermarkt.com/jason-roberts/profil/spieler/3666,12/13,Hip injury,08/12/2012,20/03/2014,468,468 days,26,26,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,13/14,Hamstring injury,16/01/2014,24/01/2014,9,9 days,1,1,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,13/14,Cyst in the lungs,03/04/2013,10/12/2013,252,252 days,27,27,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,12/13,Back injury,21/03/2013,03/04/2013,14,14 days,2,2,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,11/12,Calf problems,23/12/2011,01/01/2012,10,10 days,2,2,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,10/11,Calf problems,28/12/2010,20/01/2011,24,24 days,3,3,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,09/10,strain,24/03/2010,10/04/2010,18,18 days,2,2,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,08/09,Achilles tendon irritation,24/09/2008,18/10/2008,25,25 days,4,4,N/A
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,07/08,unknown injury,07/04/2008,19/04/2008,13,13 days,1,1,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,21/22,Ankle injury,27/11/2021,25/01/2022,60,60 days,10,10,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,20/21,Muscle injury,10/09/2020,10/10/2020,31,31 days,4,4,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,19/20,Muscle injury,16/02/2020,16/04/2020,61,61 days,3,3,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,19/20,Muscle injury,06/11/2019,20/11/2019,15,15 days,1,1,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,18/19,Muscle injury,03/02/2019,13/02/2019,11,11 days,1,1,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,18/19,Foot injury,05/11/2018,02/12/2018,28,28 days,2,2,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,17/18,Muscle injury,21/03/2018,04/04/2018,15,15 days,1,1,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,16/17,Hamstring injury,28/02/2017,31/03/2017,32,32 days,4,4,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,15/16,Fever,02/04/2016,05/04/2016,4,4 days,1,1,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,14/15,Hamstring injury,27/01/2015,20/02/2015,25,25 days,3,3,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,14/15,Hamstring strain,24/11/2014,05/01/2015,43,43 days,6,6,N/A
Rubén Rochina,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,09/10,Meniscus damage,23/10/2009,01/01/2010,71,71 days,9,9,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,25/26,Adductor injury,04/07/2025,31/08/2025,59,59 days,11,11,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,19/20,unknown injury,04/10/2019,04/11/2019,32,32 days,4,4,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,18/19,unknown injury,30/10/2018,02/11/2018,4,4 days,1,1,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,17/18,Groin injury,05/05/2018,19/05/2018,15,15 days,2,2,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,17/18,Foot injury,26/04/2018,02/05/2018,7,7 days,1,1,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,16/17,unknown injury,30/09/2016,12/10/2016,13,13 days,0,-,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,15/16,Toe injury,27/01/2016,02/02/2016,7,7 days,2,2,N/A
Hugo Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,13/14,Groin problems,30/10/2013,20/12/2013,52,52 days,7,7,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,18/19,Torn muscle bundle,28/02/2019,24/03/2019,25,25 days,3,3,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,17/18,Foot injury,25/05/2018,04/06/2018,11,11 days,2,2,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,17/18,Rest,28/04/2018,30/04/2018,3,3 days,1,1,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,17/18,Muscle injury,16/04/2018,20/04/2018,5,5 days,1,1,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,17/18,Rest,14/03/2018,17/03/2018,4,4 days,1,1,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,17/18,Muscle injury,15/11/2017,21/11/2017,7,7 days,2,2,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,14/15,muscular problems,28/08/2014,10/09/2014,14,14 days,2,2,N/A
Maxi Rodríguez,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,10/11,Adductor injury,22/05/2011,05/06/2011,15,15 days,3,3,N/A
Jack Rodwell,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,23/24,Ill,02/03/2024,11/03/2024,10,10 days,2,2,N/A
Jack Rodwell,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,23/24,Calf muscle tear,07/01/2024,29/02/2024,54,54 days,7,7,N/A
Jack Rodwell,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,23/24,Hamstring injury,25/09/2023,13/12/2023,80,80 days,8,8,N/A
Jack Rodwell,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,22/23,concussion,25/04/2023,30/04/2023,6,6 days,1,1,N/A
