player_name,transfermarkt_url,deceased,death_date,death_age
Loïc Rémy,https://www.transfermarkt.com/loc-rmy/profil/spieler/45121,No,Not found,Not found
Frazer Richardson,https://www.transfermarkt.com/frazer-richardson/profil/spieler/4094,No,Not found,Not found
Sascha Riether,https://www.transfermarkt.com/sascha-riether/profil/spieler/1662,No,Not found,Not found
Joel Robles,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,No,Not found,Not found
Hal Robson-Kanu,https://www.transfermarkt.com/hal-robson-kanu/profil/spieler/65976,No,Not found,Not found
Jay Rodriguez,https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360,No,Not found,Not found
Markus Rosenberg,https://www.transfermarkt.com/markus-rosenberg/profil/spieler/27505,No,Not found,Not found
Nuri Şahin,https://www.transfermarkt.com/nuri-ahin/profil/spieler/31095,No,Not found,Not found
Dominic Samuel,https://www.transfermarkt.com/dominic-samuel/profil/spieler/203784,No,Not found,Not found
Morgan Schneiderlin,https://www.transfermarkt.com/morgan-schneiderlin/profil/spieler/56818,No,Not found,Not found
Billy Sharp,https://www.transfermarkt.com/billy-sharp/profil/spieler/49542,No,Not found,Not found
Luke Shaw,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,No,Not found,Not found
Brek Shea,https://www.transfermarkt.com/brek-shea/profil/spieler/71107,No,Not found,Not found
Itay Shechter,https://www.transfermarkt.com/itay-shechter/profil/spieler/44760,No,Not found,Not found
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,No,Not found,Not found
Moussa Sissoko,https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001,No,Not found,Not found
Alex Smith,https://www.transfermarkt.com/alex-smith/profil/spieler/116655,No,Not found,Not found
Robert Snodgrass,https://www.transfermarkt.com/robert-snodgrass/profil/spieler/22614,No,Not found,Not found
Enda Stevens,https://www.transfermarkt.com/enda-stevens/profil/spieler/85706,No,Not found,Not found
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,No,Not found,Not found
Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,No,Not found,Not found
Yacouba Sylla,https://www.transfermarkt.com/yacouba-sylla/profil/spieler/160080,No,Not found,Not found
Jay Tabb,https://www.transfermarkt.com/jay-tabb/profil/spieler/42284,No,Not found,Not found
James Tavernier,https://www.transfermarkt.com/james-tavernier/profil/spieler/62094,No,Not found,Not found
Stuart Taylor,https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190,No,Not found,Not found
Alexander Tettey,https://www.transfermarkt.com/alexander-tettey/profil/spieler/12384,No,Not found,Not found
Dwight Tiendalli,https://www.transfermarkt.com/dwight-tiendalli/profil/spieler/29356,No,Not found,Not found
Andros Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,No,Not found,Not found
Ricardo Vaz Tê,https://www.transfermarkt.com/ricardo-vaz-t/profil/spieler/9413,No,Not found,Not found
Jan Vertonghen,https://www.transfermarkt.com/jan-vertonghen/profil/spieler/43250,No,Not found,Not found
Ron Vlaar,https://www.transfermarkt.com/ron-vlaar/profil/spieler/30697,No,Not found,Not found
James Ward-Prowse,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579,No,Not found,Not found
Ashley Westwood,https://www.transfermarkt.com/ashley-westwood/profil/spieler/91317,No,Not found,Not found
Steven Whittaker,https://www.transfermarkt.com/steven-whittaker/profil/spieler/12704,No,Not found,Not found
Derrick Williams,https://www.transfermarkt.com/derrick-williams/profil/spieler/128287,No,Not found,Not found
Andre Wisdom,https://www.transfermarkt.com/andre-wisdom/profil/spieler/128912,No,Not found,Not found
Claudio Yacob,https://www.transfermarkt.com/claudio-yacob/profil/spieler/45330,No,Not found,Not found
Mapou Yanga-Mbiwa,https://www.transfermarkt.com/mapou-yanga-mbiwa/profil/spieler/57480,No,Not found,Not found
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,No,Not found,Not found
Adrián,https://www.transfermarkt.com/adrian/profil/spieler/71271,No,Not found,Not found
Chuba Akpom,https://www.transfermarkt.com/chuba-akpom/profil/spieler/197642,No,Not found,Not found
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,No,Not found,Not found
Jozy Altidore,https://www.transfermarkt.com/jozy-altidore/profil/spieler/39378,No,Not found,Not found
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,No,Not found,Not found
Morgan Amalfitano,https://www.transfermarkt.com/morgan-amalfitano/profil/spieler/39883,No,Not found,Not found
Jordi Amat,https://www.transfermarkt.com/jordi-amat/profil/spieler/85289,No,Not found,Not found
Fernando Amorebieta,https://www.transfermarkt.com/fernando-amorebieta/profil/spieler/35548,No,Not found,Not found
Pablo Armero,https://www.transfermarkt.com/pablo-armero/profil/spieler/73786,No,Not found,Not found
Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,No,Not found,Not found
Marko Arnautović,https://www.transfermarkt.com/marko-arnautovi/profil/spieler/41384,No,Not found,Not found
Iago Aspas,https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,No,Not found,Not found
El-Hadji Ba,https://www.transfermarkt.com/el-hadji-ba/profil/spieler/169090,No,Not found,Not found
Leandro Bacuna,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014,No,Not found,Not found
Nabil Bentaleb,https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537,No,Not found,Not found
Saido Berahino,https://www.transfermarkt.com/saido-berahino/profil/spieler/128897,No,Not found,Not found
Thievy Bifouma,https://www.transfermarkt.com/thievy-bifouma/profil/spieler/181477,No,Not found,Not found
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,No,Not found,Not found
Derek Boateng,https://www.transfermarkt.com/derek-boateng/profil/spieler/18091,No,Not found,Not found
Yannick Bolasie,https://www.transfermarkt.com/yannick-bolasie/profil/spieler/75471,No,Not found,Not found
Wilfried Bony,https://www.transfermarkt.com/wilfried-bony/profil/spieler/81808,No,Not found,Not found
Marco Borriello,https://www.transfermarkt.com/marco-borriello/profil/spieler/5825,No,Not found,Not found
George Boyd,https://www.transfermarkt.com/george-boyd/profil/spieler/45623,No,Not found,Not found
Robbie Brady,https://www.transfermarkt.com/robbie-brady/profil/spieler/128229,No,Not found,Not found
Liam Bridcutt,https://www.transfermarkt.com/liam-bridcutt/profil/spieler/40612,No,Not found,Not found
Alex Bruce,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,No,Not found,Not found
Dan Burn,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,No,Not found,Not found
Jack Butland,https://www.transfermarkt.com/jack-butland/profil/spieler/128899,No,Not found,Not found
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,No,Not found,Not found
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,No,Not found,Not found
José Campaña,https://www.transfermarkt.com/jos-campaa/profil/spieler/120095,No,Not found,Not found
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,No,Not found,Not found
Étienne Capoue,https://www.transfermarkt.com/tienne-capoue/profil/spieler/63494,No,Not found,Not found
João Carlos Teixeira,https://www.transfermarkt.com/joo-carlos-teixeira/profil/spieler/132214,No,Not found,Not found
Ondřej Čelůstka,https://www.transfermarkt.com/ondej-elstka/profil/spieler/70131,No,Not found,Not found
Nacer Chadli,https://www.transfermarkt.com/nacer-chadli/profil/spieler/59631,No,Not found,Not found
Calum Chambers,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118,No,Not found,Not found
James Chester,https://www.transfermarkt.com/james-chester/profil/spieler/73482,No,Not found,Not found
Vlad Chiricheș,https://www.transfermarkt.com/vlad-chiriche/profil/spieler/123261,No,Not found,Not found
Aly Cissokho,https://www.transfermarkt.com/aly-cissokho/profil/spieler/57515,No,Not found,Not found
Larnell Cole,https://www.transfermarkt.com/larnell-cole/profil/spieler/141650,No,Not found,Not found
Andreas Cornelius,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412,No,Not found,Not found
Don Cowie,https://www.transfermarkt.com/don-cowie/profil/spieler/14746,No,Not found,Not found
Luke Daniels,https://www.transfermarkt.com/luke-daniels/profil/spieler/45921,No,Not found,Not found
Chris David,https://www.transfermarkt.com/chris-david/profil/spieler/187285,No,Not found,Not found
Kevin De Bruyne,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,No,Not found,Not found
Damien Delaney,https://www.transfermarkt.com/damien-delaney/profil/spieler/36861,No,Not found,Not found
Moussa Dembélé,https://www.transfermarkt.com/moussa-dembl/profil/spieler/229004,No,Not found,Not found
Martín Demichelis,https://www.transfermarkt.com/martn-demichelis/profil/spieler/2963,No,Not found,Not found
Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,No,Not found,Not found
Modibo Diakité,https://www.transfermarkt.com/modibo-diakit/profil/spieler/41749,No,Not found,Not found
Andrea Dossena,https://www.transfermarkt.com/andrea-dossena/profil/spieler/21863,No,Not found,Not found
Paul Dummett,https://www.transfermarkt.com/paul-dummett/profil/spieler/170321,No,Not found,Not found
Marvin Emnes,https://www.transfermarkt.com/marvin-emnes/profil/spieler/37787,No,Not found,Not found
Christian Eriksen,https://www.transfermarkt.com/christian-eriksen/profil/spieler/69633,No,Not found,Not found
Samuel Eto'o,https://www.transfermarkt.com/samuel-etoo/profil/spieler/4257,No,Not found,Not found
Leroy Fer,https://www.transfermarkt.com/leroy-fer/profil/spieler/63342,No,Not found,Not found
Fernandinho,https://www.transfermarkt.com/fernandinho/profil/spieler/26267,No,Not found,Not found
Mathieu Flamini,https://www.transfermarkt.com/mathieu-flamini/profil/spieler/17396,No,Not found,Not found
Matty Fryatt,https://www.transfermarkt.com/matty-fryatt/profil/spieler/14013,No,Not found,Not found
Jay Fulton,https://www.transfermarkt.com/jay-fulton/profil/spieler/171260,No,Not found,Not found
Sam Gallagher,https://www.transfermarkt.com/sam-gallagher/profil/spieler/227183,No,Not found,Not found
Luke Garbutt,https://www.transfermarkt.com/luke-garbutt/profil/spieler/110860,No,Not found,Not found
Owen Garvan,https://www.transfermarkt.com/owen-garvan/profil/spieler/33249,No,Not found,Not found
Dwight Gayle,https://www.transfermarkt.com/dwight-gayle/profil/spieler/196522,No,Not found,Not found
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,No,Not found,Not found
Rudy Gestede,https://www.transfermarkt.com/rudy-gestede/profil/spieler/39908,No,Not found,Not found
Emanuele Giaccherini,https://www.transfermarkt.com/emanuele-giaccherini/profil/spieler/84835,No,Not found,Not found
Marco van Ginkel,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,No,Not found,Not found
Jack Grealish,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,No,Not found,Not found
John Guidetti,https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,No,Not found,Not found
Aron Gunnarsson,https://www.transfermarkt.com/aron-gunnarsson/profil/spieler/63821,No,Not found,Not found
Rhys Healey,https://www.transfermarkt.com/rhys-healey/profil/spieler/238185,No,Not found,Not found
Nicklas Helenius,https://www.transfermarkt.com/nicklas-helenius/profil/spieler/102132,No,Not found,Not found
Gary Hooper,https://www.transfermarkt.com/gary-hooper/profil/spieler/42513,No,Not found,Not found
Mark Hudson,https://www.transfermarkt.com/mark-hudson/profil/spieler/3640,No,Not found,Not found
Tom Ince,https://www.transfermarkt.com/tom-ince/profil/spieler/157368,No,Not found,Not found
Jo Inge Berget,https://www.transfermarkt.com/jo-inge-berget/profil/spieler/73323,No,Not found,Not found
Eldin Jakupović,https://www.transfermarkt.com/eldin-jakupovi/profil/spieler/2857,No,Not found,Not found
Tom James,https://www.transfermarkt.com/tom-james/profil/spieler/325105,No,Not found,Not found
Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,No,Not found,Not found
Mile Jedinak,https://www.transfermarkt.com/mile-jedinak/profil/spieler/28336,No,Not found,Not found
Declan John,https://www.transfermarkt.com/declan-john/profil/spieler/238585,No,Not found,Not found
Luuk de Jong,https://www.transfermarkt.com/luuk-de-jong/profil/spieler/72522,No,Not found,Not found
Stevan Jovetić,https://www.transfermarkt.com/stevan-joveti/profil/spieler/46104,No,Not found,Not found
Tomáš Kalas,https://www.transfermarkt.com/tom-kalas/profil/spieler/148657,No,Not found,Not found
Kim Källström,https://www.transfermarkt.com/kim-kllstrm/profil/spieler/3730,No,Not found,Not found
Robert Koren,https://www.transfermarkt.com/robert-koren/profil/spieler/26946,No,Not found,Not found
Libor Kozák,https://www.transfermarkt.com/libor-kozk/profil/spieler/63824,No,Not found,Not found
William Kvist,https://www.transfermarkt.com/william-kvist/profil/spieler/36787,No,Not found,Not found
Érik Lamela,https://www.transfermarkt.com/rik-lamela/profil/spieler/111630,No,Not found,Not found
Tom Lawrence,https://www.transfermarkt.com/tom-lawrence/profil/spieler/229970,No,Not found,Not found
Joe Ledley,https://www.transfermarkt.com/joe-ledley/profil/spieler/34409,No,Not found,Not found
Elliot Lee,https://www.transfermarkt.com/elliot-lee/profil/spieler/229826,No,Not found,Not found
Joe Lewis,https://www.transfermarkt.com/joe-lewis/profil/spieler/25834,No,Not found,Not found
Dejan Lovren,https://www.transfermarkt.com/dejan-lovren/profil/spieler/37838,No,Not found,Not found
Jamar Loza,https://www.transfermarkt.com/jamar-loza/profil/spieler/203464,No,Not found,Not found
Diego Lugano,https://www.transfermarkt.com/diego-lugano/profil/spieler/13829,No,Not found,Not found
Antonio Luna,https://www.transfermarkt.com/antonio-luna/profil/spieler/126516,No,Not found,Not found
David Marshall,https://www.transfermarkt.com/david-marshall/profil/spieler/9500,No,Not found,Not found
Nemanja Matić,https://www.transfermarkt.com/nemanja-mati/profil/spieler/74683,No,Not found,Not found
Charalampos Mavrias,https://www.transfermarkt.com/charalampos-mavrias/profil/spieler/136647,No,Not found,Not found
Nicky Maynard,https://www.transfermarkt.com/nicky-maynard/profil/spieler/39705,No,Not found,Not found
Paddy McCarthy,https://www.transfermarkt.com/paddy-mccarthy/profil/spieler/29974,No,Not found,Not found
Aiden McGeady,https://www.transfermarkt.com/aiden-mcgeady/profil/spieler/21333,No,Not found,Not found
Allan McGregor,https://www.transfermarkt.com/allan-mcgregor/profil/spieler/9422,No,Not found,Not found
Aaron McLean,https://www.transfermarkt.com/aaron-mclean/profil/spieler/45631,No,Not found,Not found
Kevin McNaughton,https://www.transfermarkt.com/kevin-mcnaughton/profil/spieler/11365,No,Not found,Not found
Paul McShane,https://www.transfermarkt.com/paul-mcshane/profil/spieler/24636,No,Not found,Not found
Gary Medel,https://www.transfermarkt.com/gary-medel/profil/spieler/60889,No,Not found,Not found
Mesca,https://www.transfermarkt.com/mesca/profil/spieler/160348,No,Not found,Not found
Kostas Mitroglou,https://www.transfermarkt.com/kostas-mitroglou/profil/spieler/34944,No,Not found,Not found
Ravel Morrison,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,No,Not found,Not found
Dean Moxey,https://www.transfermarkt.com/dean-moxey/profil/spieler/77559,No,Not found,Not found
Marc Muniesa,https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228,No,Not found,Not found
Josh Murphy,https://www.transfermarkt.com/josh-murphy/profil/spieler/199528,No,Not found,Not found
Glenn Murray,https://www.transfermarkt.com/glenn-murray/profil/spieler/45693,No,Not found,Not found
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,No,Not found,Not found
Jesús Navas,https://www.transfermarkt.com/jess-navas/profil/spieler/15956,No,Not found,Not found
Álvaro Negredo,https://www.transfermarkt.com/lvaro-negredo/profil/spieler/18644,No,Not found,Not found
Antonio Nocerino,https://www.transfermarkt.com/antonio-nocerino/profil/spieler/22203,No,Not found,Not found
Craig Noone,https://www.transfermarkt.com/craig-noone/profil/spieler/81202,No,Not found,Not found
Stuart O'Keefe,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,No,Not found,Not found
Liam O'Neil,https://www.transfermarkt.com/liam-oneil/profil/spieler/141349,No,Not found,Not found
Jores Okore,https://www.transfermarkt.com/jores-okore/profil/spieler/129085,No,Not found,Not found
Dani Osvaldo,https://www.transfermarkt.com/dani-osvaldo/profil/spieler/37389,No,Not found,Not found
Mesut Özil,https://www.transfermarkt.com/mesut-zil/profil/spieler/35664,No,Not found,Not found
Costel Pantilimon,https://www.transfermarkt.com/costel-pantilimon/profil/spieler/47659,No,Not found,Not found
Jonathan Parr,https://www.transfermarkt.com/jonathan-parr/profil/spieler/41665,No,Not found,Not found
Paulinho,https://www.transfermarkt.com/paulinho/profil/spieler/57229,No,Not found,Not found
Erik Pieters,https://www.transfermarkt.com/erik-pieters/profil/spieler/43763,No,Not found,Not found
Alejandro Pozuelo,https://www.transfermarkt.com/alejandro-pozuelo/profil/spieler/188853,No,Not found,Not found
Alex Pritchard,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,No,Not found,Not found
Nick Proschwitz,https://www.transfermarkt.com/nick-proschwitz/profil/spieler/31535,No,Not found,Not found
Stephen Quinn,https://www.transfermarkt.com/stephen-quinn/profil/spieler/43266,No,Not found,Not found
Răzvan Raț,https://www.transfermarkt.com/rzvan-ra/profil/spieler/14940,No,Not found,Not found
Nathan Redmond,https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078,No,Not found,Not found
Harrison Reed,https://www.transfermarkt.com/harrison-reed/profil/spieler/226973,No,Not found,Not found
Valentin Roberge,https://www.transfermarkt.com/valentin-roberge/profil/spieler/87422,No,Not found,Not found
Patrick Roberts,https://www.transfermarkt.com/patrick-roberts/profil/spieler/225452,No,Not found,Not found
Callum Robinson,https://www.transfermarkt.com/callum-robinson/profil/spieler/183299,No,Not found,Not found
Liam Rosenior,https://www.transfermarkt.com/liam-rosenior/profil/spieler/15166,No,Not found,Not found
Yannick Sagbo,https://www.transfermarkt.com/yannick-sagbo/profil/spieler/60591,No,Not found,Not found
Mamadou Sakho,https://www.transfermarkt.com/mamadou-sakho/profil/spieler/47713,No,Not found,Not found
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,No,Not found,Not found
Yaya Sanogo,https://www.transfermarkt.com/yaya-sanogo/profil/spieler/127194,No,Not found,Not found
André Schürrle,https://www.transfermarkt.com/andr-schrrle/profil/spieler/58205,No,Not found,Not found
Ignacio Scocco,https://www.transfermarkt.com/ignacio-scocco/profil/spieler/51088,No,Not found,Not found
Brad Smith,https://www.transfermarkt.com/brad-smith/profil/spieler/175745,No,Not found,Not found
Roberto Soldado,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,No,Not found,Not found
Julián Speroni,https://www.transfermarkt.com/julin-speroni/profil/spieler/12814,No,Not found,Not found
Maarten Stekelenburg,https://www.transfermarkt.com/maarten-stekelenburg/profil/spieler/4311,No,Not found,Not found
John Stones,https://www.transfermarkt.com/john-stones/profil/spieler/186590,No,Not found,Not found
John Swift,https://www.transfermarkt.com/john-swift/profil/spieler/197693,No,Not found,Not found
Muamer Tanković,https://www.transfermarkt.com/muamer-tankovi/profil/spieler/198513,No,Not found,Not found
Andrew Taylor,https://www.transfermarkt.com/andrew-taylor/profil/spieler/29158,No,Not found,Not found
Kévin Théophile-Catherine,https://www.transfermarkt.com/kvin-thophile-catherine/profil/spieler/60603,No,Not found,Not found
Aleksandar Tonev,https://www.transfermarkt.com/aleksandar-tonev/profil/spieler/87282,No,Not found,Not found
Lacina Traoré,https://www.transfermarkt.com/lacina-traor/profil/spieler/69006,No,Not found,Not found
Ryan Tunnicliffe,https://www.transfermarkt.com/ryan-tunnicliffe/profil/spieler/110868,No,Not found,Not found
Ben Turner,https://www.transfermarkt.com/ben-turner/profil/spieler/39518,No,Not found,Not found
Álvaro Vázquez,https://www.transfermarkt.com/lvaro-vzquez/profil/spieler/141835,No,Not found,Not found
Miloš Veljković,https://www.transfermarkt.com/milo-veljkovi/profil/spieler/202228,No,Not found,Not found
Santiago Vergini,https://www.transfermarkt.com/santiago-vergini/profil/spieler/94783,No,Not found,Not found
Matěj Vydra,https://www.transfermarkt.com/matj-vydra/profil/spieler/101500,No,Not found,Not found
Victor Wanyama,https://www.transfermarkt.com/victor-wanyama/profil/spieler/77760,No,Not found,Not found
Joel Ward,https://www.transfermarkt.com/joel-ward/profil/spieler/92572,No,Not found,Not found
Peter Whittingham,https://www.transfermarkt.com/peter-whittingham/profil/spieler/3762,Yes,18.03.2020,35
Jonny Williams,https://www.transfermarkt.com/jonny-williams/profil/spieler/170322,No,Not found,Not found
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,No,Not found,Not found
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,No,Not found,Not found
Magnus Wolff Eikrem,https://www.transfermarkt.com/magnus-wolff-eikrem/profil/spieler/54775,No,Not found,Not found
Ricky van Wolfswinkel,https://www.transfermarkt.com/ricky-van-wolfswinkel/profil/spieler/41355,No,Not found,Not found
Cauley Woodrow,https://www.transfermarkt.com/cauley-woodrow/profil/spieler/169801,No,Not found,Not found
Joseph Yobo,https://www.transfermarkt.com/joseph-yobo/profil/spieler/3270,No,Not found,Not found
Wilfried Zaha,https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988,No,Not found,Not found
Elsad Zverotić,https://www.transfermarkt.com/elsad-zveroti/profil/spieler/25542,No,Not found,Not found
Rolando Aarons,https://www.transfermarkt.com/rolando-aarons/profil/spieler/258188,No,Not found,Not found
Mehdi Abeid,https://www.transfermarkt.com/mehdi-abeid/profil/spieler/111036,No,Not found,Not found
Toby Alderweireld,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710,No,Not found,Not found
Jak Alnwick,https://www.transfermarkt.com/jak-alnwick/profil/spieler/128895,No,Not found,Not found
Ricky Álvarez,https://www.transfermarkt.com/ricky-lvarez/profil/spieler/76077,No,Not found,Not found
Scott Arfield,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,No,Not found,Not found
Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Yes,18.02.2023,31
Charlie Austin,https://www.transfermarkt.com/charlie-austin/profil/spieler/129627,No,Not found,Not found
Ashley Barnes,https://www.transfermarkt.com/ashley-barnes/profil/spieler/63200,No,Not found,Not found
Modou Barrow,https://www.transfermarkt.com/modou-barrow/profil/spieler/189070,No,Not found,Not found
Héctor Bellerín,https://www.transfermarkt.com/hctor-bellern/profil/spieler/191217,No,Not found,Not found
Muhamed Bešić,https://www.transfermarkt.com/muhamed-bei/profil/spieler/93905,No,Not found,Not found
Tyler Blackett,https://www.transfermarkt.com/tyler-blackett/profil/spieler/134414,No,Not found,Not found
Sebastián Blanco,https://www.transfermarkt.com/sebastin-blanco/profil/spieler/54576,No,Not found,Not found
Daley Blind,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,No,Not found,Not found
Tyias Browning,https://www.transfermarkt.com/tyias-browning/profil/spieler/156934,No,Not found,Not found
Will Buckley,https://www.transfermarkt.com/will-buckley/profil/spieler/77329,No,Not found,Not found
Reece Burke,https://www.transfermarkt.com/reece-burke/profil/spieler/264220,No,Not found,Not found
Willy Caballero,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,No,Not found,Not found
Rémy Cabella,https://www.transfermarkt.com/rmy-cabella/profil/spieler/113707,No,Not found,Not found
Esteban Cambiasso,https://www.transfermarkt.com/esteban-cambiasso/profil/spieler/7520,No,Not found,Not found
Joel Campbell,https://www.transfermarkt.com/joel-campbell/profil/spieler/131248,No,Not found,Not found
Emre Can,https://www.transfermarkt.com/emre-can/profil/spieler/119296,No,Not found,Not found
Nathaniel Chalobah,https://www.transfermarkt.com/nathaniel-chalobah/profil/spieler/128900,No,Not found,Not found
Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,No,Not found,Not found
Brandon Comley,https://www.transfermarkt.com/brandon-comley/profil/spieler/362809,No,Not found,Not found
Diego Costa,https://www.transfermarkt.com/diego-costa/profil/spieler/44779,No,Not found,Not found
Thibaut Courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,No,Not found,Not found
Aaron Cresswell,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,No,Not found,Not found
Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,No,Not found,Not found
Jason Davidson,https://www.transfermarkt.com/jason-davidson/profil/spieler/137669,No,Not found,Not found
Ángel Di María,https://www.transfermarkt.com/ngel-di-mara/profil/spieler/45320,No,Not found,Not found
Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,No,Not found,Not found
Michael Doughty,https://www.transfermarkt.com/michael-doughty/profil/spieler/173832,No,Not found,Not found
Danny Drinkwater,https://www.transfermarkt.com/danny-drinkwater/profil/spieler/73491,No,Not found,Not found
Michael Duff,https://www.transfermarkt.com/michael-duff/profil/spieler/36894,No,Not found,Not found
Eljero Elia,https://www.transfermarkt.com/eljero-elia/profil/spieler/27805,No,Not found,Not found
Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,No,Not found,Not found
Federico Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,No,Not found,Not found
Federico Fernández,https://www.transfermarkt.com/federico-fernndez/profil/spieler/85475,No,Not found,Not found
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,No,Not found,Not found
Fraser Forster,https://www.transfermarkt.com/fraser-forster/profil/spieler/52570,No,Not found,Not found
Darnell Furlong,https://www.transfermarkt.com/darnell-furlong/profil/spieler/351755,No,Not found,Not found
Brendan Galloway,https://www.transfermarkt.com/brendan-galloway/profil/spieler/208244,No,Not found,Not found
Cristian Gamboa,https://www.transfermarkt.com/cristian-gamboa/profil/spieler/121686,No,Not found,Not found
Dominic Gape,https://www.transfermarkt.com/dominic-gape/profil/spieler/226964,No,Not found,Not found
Florin Gardoș,https://www.transfermarkt.com/florin-gardo/profil/spieler/57423,No,Not found,Not found
Carles Gil,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,No,Not found,Not found
Bafétimbi Gomis,https://www.transfermarkt.com/baftimbi-gomis/profil/spieler/22388,No,Not found,Not found
Kenji Gorré,https://www.transfermarkt.com/kenji-gorr/profil/spieler/374889,No,Not found,Not found
Reece Grego-Cox,https://www.transfermarkt.com/reece-grego-cox/profil/spieler/264199,No,Not found,Not found
Matt Grimes,https://www.transfermarkt.com/matt-grimes/profil/spieler/265471,No,Not found,Not found
Ben Hamer,https://www.transfermarkt.com/ben-hamer/profil/spieler/67283,No,Not found,Not found
Dean Hammond,https://www.transfermarkt.com/dean-hammond/profil/spieler/33065,No,Not found,Not found
Tom Heaton,https://www.transfermarkt.com/tom-heaton/profil/spieler/34130,No,Not found,Not found
Rushian Hepburn-Murphy,https://www.transfermarkt.com/rushian-hepburn-murphy/profil/spieler/314237,No,Not found,Not found
Abel Hernández,https://www.transfermarkt.com/abel-hernndez/profil/spieler/76608,No,Not found,Not found
Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,No,Not found,Not found
Jake Hesketh,https://www.transfermarkt.com/jake-hesketh/profil/spieler/315185,No,Not found,Not found
Brown Ideye,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,No,Not found,Not found
Danny Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,No,Not found,Not found
Lloyd Isgrove,https://www.transfermarkt.com/lloyd-isgrove/profil/spieler/226965,No,Not found,Not found
Mauricio Isla,https://www.transfermarkt.com/mauricio-isla/profil/spieler/43722,No,Not found,Not found
Matty James,https://www.transfermarkt.com/matty-james/profil/spieler/73522,No,Not found,Not found
Daryl Janmaat,https://www.transfermarkt.com/daryl-janmaat/profil/spieler/60744,No,Not found,Not found
