transfermarkt_id,player_name,player_url,status,name_home_country_fbref,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,transfermarkt_url
3775,George McCartney,https://fbref.com/en/players/f6c4946d/George-McCartney,Success,Not found,29-Apr-81,Not found,183,Northern Ireland nir,DF,Left,2000-2001,19 years,Sunderland,2000,https://www.transfermarkt.com/george-mccartney/profil/spieler/3775
69653,Garath McCleary,https://fbref.com/en/players/3d383df8/Garath-McCleary,Success,Not found,"May 15, 1987 (Age: 38-194d)","Oxford, England, United Kingdom",188,Jamaica jm  Other: England,FW-MF (AM-WM),Right,2007-2008,20 years,Nott'ham Forest,2007,https://www.transfermarkt.com/garath-mccleary/profil/spieler/69653
70789,Michu,https://fbref.com/en/players/98429b7b/Michu,Success,Not found,21-Mar-86,Not found,185,Spain,FW-MF (AM),Left,2007-2008,21 years,Celta Vigo,2007,https://www.transfermarkt.com/michu/profil/spieler/70789
33639,Kevin Mirallas,https://fbref.com/en/players/aa51343f/Kevin-Mirallas,Success,Not found,5-Oct-87,Not found,182,Belgium,FW-MF (AM-WM),Right,2004-2005,16 years,Lille,2004,https://www.transfermarkt.com/kevin-mirallas/profil/spieler/33639
154293,Adam Mitchell,https://fbref.com/en/players/c2a4ce02/Adam-Mitchell,Success,Not found,18-Oct-93,Not found,Not found,Not found,FW-MF (WM),Not found,2012-2013,18 years,Sunderland,2012,https://www.transfermarkt.com/adam-mitchell/profil/spieler/154293
43003,Nacho Monreal,https://fbref.com/en/players/d4cb83cc/Nacho-Monreal,Success,Not found,26-Feb-86,Not found,178,Spain,"DF (FB, left)",Left,2006-2007,20 years,Osasuna,2006,https://www.transfermarkt.com/nacho-monreal/profil/spieler/43003
79723,Sean Morrison,https://fbref.com/en/players/09fec029/Sean-Morrison,Success,Not found,8-Jan-91,Not found,193,Not found,"DF (CB, right)",Right,2007-2008,16 years,Swindon Town,2007,https://www.transfermarkt.com/sean-morrison/profil/spieler/79723
33195,Ján Mucha,https://fbref.com/en/players/1fa82e32/Jan-Mucha,Success,Not found,5-Dec-82,Not found,189,Slovakia,GK,Right,2006-2007,23 years,Legia Warsaw,2006,https://www.transfermarkt.com/jn-mucha/profil/spieler/33195
77737,Alfred N'Diaye,https://fbref.com/en/players/7789bf63/Alfred-NDiaye,Success,Not found,6-Mar-90,Not found,188,Senegal sn  Other: France,DF-MF (CM-DM),Right,2008-2009,18 years,Nancy,2008,https://www.transfermarkt.com/alfred-ndiaye/profil/spieler/77737
12763,Steven Naismith,https://fbref.com/en/players/5e98c186/Steven-Naismith,Success,Not found,14-Sep-86,Not found,178,Scotland sct,FW-MF (AM),Right,2003-2004,16 years,Kilmarnock,2003,https://www.transfermarkt.com/steven-naismith/profil/spieler/12763
143559,Matija Nastasić,https://fbref.com/en/players/f35430a4/Matija-Nastasic,Success,Not found,28-Mar-93,Not found,187,Serbia,"DF (CB, left)",Left,2011-2012,18 years,Fiorentina,2011,https://www.transfermarkt.com/matija-nastasi/profil/spieler/143559
34672,Joey O'Brien,https://fbref.com/en/players/ce46f501/Joey-OBrien,Success,Not found,17-Feb-86,Not found,180,Republic of Ireland,"DF-MF (DM-FB, left & right)",Right,2004-2005,18 years,Sheffield Weds,2004,https://www.transfermarkt.com/joey-obrien/profil/spieler/34672
85314,Oscar,https://fbref.com/en/players/fc647b34/Oscar-Trejo,Success,Not found,"April 26, 1988 (Age: 37-213d)","Santiago del Estero, Argentina",177,Not found,FW-MF (AM),Right,2006-2007,18 years,Mallorca,2006,https://www.transfermarkt.com/oscar/profil/spieler/85314
124983,Bryan Oviedo,https://fbref.com/en/players/31faf295/Bryan-Oviedo,Success,Not found,"February 18, 1990 (Age: 35-280d)","San José, Costa Rica",172,Costa Rica,"DF-MF (CB-FB-WM, left)",Left,2009-2010,19 years,FC Copenhagen,2009,https://www.transfermarkt.com/bryan-oviedo/profil/spieler/124983
47768,Alex Pearce,https://fbref.com/en/players/66e0514a/Alex-Pearce,Success,Not found,9-Nov-88,Not found,188,"Republic of Ireland ie  Other: England , Scotland",DF-MF (CB),Right,2006-2007,17 years,Northampton,2006,https://www.transfermarkt.com/alex-pearce/profil/spieler/47768
2874,Mladen Petrić,https://fbref.com/en/players/2cc63c53/Mladen-Petric,Success,Not found,1-Jan-81,Not found,185,Croatia hr  Other: Bosnia and Herzegovina,FW,Left,2003-2004,22 years,Grasshopper,2003,https://www.transfermarkt.com/mladen-petri/profil/spieler/2874
176485,Lucas Piazon,https://fbref.com/en/players/f201798c/Lucas-Piazon,Success,Not found,"January 20, 1994 (Age: 31-309d)","São Paulo, Brazil",182,Brazil,FW-MF (AM-WM),Right,2012-2013,18 years,Málaga,2012,https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485
15185,Lukas Podolski,https://fbref.com/en/players/88f0a9a0/Lukas-Podolski,Success,Not found,"June 4, 1985 (Age: 40-174d)","Gliwice, Poland",181,Germany de  Other: Poland,FW-MF (AM),Left,2003-2004,18 years,Köln,2003,https://www.transfermarkt.com/lukas-podolski/profil/spieler/15185
1094,Emanuel Pogatetz,https://fbref.com/en/players/6b08d120/Emanuel-Pogatetz,Success,Not found,16-Jan-83,Not found,190,Austria,"DF (CB-FB, left)",Left,2003-2004,20 years,Grazer AK,2003,https://www.transfermarkt.com/emanuel-pogatetz/profil/spieler/1094
19721,Goran Popov,https://fbref.com/en/players/4b7fd1e2/Goran-Popov,Success,Not found,2-Oct-84,Not found,189,North Macedonia,"DF-MF (FB-WM, left)",Left,2003-2004,18 years,AEK Athens,2003,https://www.transfermarkt.com/goran-popov/profil/spieler/19721
207037,Dan Potts,https://fbref.com/en/players/3595affe/Dan-Potts,Success,Not found,13-Apr-94,Not found,173,England eng,"DF (FB, left)",Left,2011-2012,17 years,West Ham,2011,https://www.transfermarkt.com/dan-potts/profil/spieler/207037
134424,Nick Powell,https://fbref.com/en/players/05ca4fcb/Nick-Powell,Success,Not found,"March 23, 1994 (Age: 31-247d)","Crewe, England, United Kingdom",183,England eng,FW-MF (AM),Right,2010-2011,16 years,Crewe Alexandra,2010,https://www.transfermarkt.com/nick-powell/profil/spieler/134424
22801,Guly do Prado,https://fbref.com/en/players/3ed6e788/Guly-do-Prado,Success,Not found,31-Dec-81,Not found,190,Not found,FW-MF (AM-CM),Right,2002-2003,20 years,Catania,2002,https://www.transfermarkt.com/guly-do-prado/profil/spieler/22801
123742,Gastón Ramírez,https://fbref.com/en/players/2c851997/Gaston-Ramirez,Success,Not found,"December 2, 1990 (Age: 34-358d)","Fray Bentos, Uruguay",183,Uruguay,FW-MF (AM),Left,2010-2011,19 years,Bologna,2010,https://www.transfermarkt.com/gastn-ramrez/profil/spieler/123742
26066,Iván Ramis,https://fbref.com/en/players/d2be40f2/Ivan-Ramis,Success,Not found,25-Oct-84,Not found,188,Spain,DF (CB),Right,2003-2004,18 years,Mallorca,2003,https://www.transfermarkt.com/ivn-ramis/profil/spieler/26066
171234,Ben Reeves,https://fbref.com/en/players/4db1f85d/Ben-Reeves,Success,Not found,"November 19, 1991 (Age: 34-006d)","Verwood, England, United Kingdom",177,Northern Ireland nir  Other: England,MF,Left,2011-2012,19 years,Dag & Red,2011,https://www.transfermarkt.com/ben-reeves/profil/spieler/171234
182579,Karim Rekik,https://fbref.com/en/players/3376a776/Karim-Rekik,Success,Not found,2-Dec-94,Not found,186,Netherlands,"DF (CB, left)",Left,2011-2012,16 years,Portsmouth,2011,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579
45121,Loïc Rémy,https://fbref.com/en/players/5c2da10f/Loic-Remy,Success,Not found,2-Jan-87,Not found,184,France,FW,Right,2006-2007,19 years,Lyon,2006,https://www.transfermarkt.com/loc-rmy/profil/spieler/45121
4094,Frazer Richardson,https://fbref.com/en/players/4b3d3a68/Frazer-Richardson,Success,Not found,29-Oct-82,Not found,181,Not found,DF (FB),Right,2002-2003,19 years,Stoke City,2002,https://www.transfermarkt.com/frazer-richardson/profil/spieler/4094
1662,Sascha Riether,https://fbref.com/en/players/3cb009c5/Sascha-Riether,Success,Not found,23-Mar-83,Not found,174,Germany,"DF-MF (CM-FB, right)",Right,2003-2004,20 years,Freiburg,2003,https://www.transfermarkt.com/sascha-riether/profil/spieler/1662
101118,Joel Robles,https://fbref.com/en/players/cda0b317/Joel-Robles,Success,Not found,"June 17, 1990 (Age: 35-161d)","Getafe, Spain",195,Spain,GK,Right,2009-2010,19 years,Atlético Madrid,2009,https://www.transfermarkt.com/joel-robles/profil/spieler/101118
65976,Hal Robson-Kanu,https://fbref.com/en/players/fb2dec57/Hal-Robson-Kanu,Success,Not found,21-May-89,Not found,183,Wales wls  Other: England,FW-MF (AM-WM),Left,2007-2008,18 years,Southend United,2007,https://www.transfermarkt.com/hal-robson-kanu/profil/spieler/65976
53360,Jay Rodriguez,https://fbref.com/en/players/4ab53cdb/Jay-Rodriguez,Success,Not found,"July 29, 1989 (Age: 36-119d)","Burnley, England, United Kingdom",185,England eng,FW-MF,Right,2007-2008,18 years,Stirling Albion,2007,https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360
27505,Markus Rosenberg,https://fbref.com/en/players/5faa73aa/Markus-Rosenberg,Success,Not found,27-Sep-82,Not found,184,Sweden,FW,Right,2001,18 years,Malmö,Not found,https://www.transfermarkt.com/markus-rosenberg/profil/spieler/27505
31095,Nuri Şahin,https://fbref.com/en/players/f4081572/Nuri-Sahin,Success,Not found,5-Sep-88,Not found,180,Turkey tr  Other: Germany,MF (DM),Left,2005-2006,16 years,Dortmund,2005,https://www.transfermarkt.com/nuri-ahin/profil/spieler/31095
203784,Dominic Samuel,https://fbref.com/en/players/65829d85/Dominic-Samuel,Success,Not found,"April 11, 1994 (Age: 31-228d)","Southwark, England, United Kingdom",182,England eng,FW-MF,Right,2012-2013,18 years,Colchester Utd,2012,https://www.transfermarkt.com/dominic-samuel/profil/spieler/203784
56818,Morgan Schneiderlin,https://fbref.com/en/players/51b41c5c/Morgan-Schneiderlin,Success,Not found,8-Nov-89,Not found,181,France,MF (CM-DM),Right,2007-2008,17 years,Strasbourg,2007,https://www.transfermarkt.com/morgan-schneiderlin/profil/spieler/56818
49542,Billy Sharp,https://fbref.com/en/players/e8c9f4e9/Billy-Sharp,Success,Not found,"February 5, 1986 (Age: 39-293d)","Sheffield, England, United Kingdom",175,Not found,FW,Right,2004-2005,18 years,R&D,2004,https://www.transfermarkt.com/billy-sharp/profil/spieler/49542
183288,Luke Shaw,https://fbref.com/en/players/9c94165b/Luke-Shaw,Success,Not found,"July 12, 1995 (Age: 30-136d)","Kingston upon Thames, England, United Kingdom",185,England eng,"DF-MF (FB-WM, left)",Left,2012-2013,17 years,Southampton,2012,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288
71107,Brek Shea,https://fbref.com/en/players/adb6ae24/Brek-Shea,Success,Not found,28-Feb-90,Not found,191,United States,"DF-FW-MF (AM-WM, left)",Left,2008,17 years,FC Dallas,Not found,https://www.transfermarkt.com/brek-shea/profil/spieler/71107
44760,Itay Shechter,https://fbref.com/en/players/adfc4cc1/Itay-Shechter,Success,Not found,22-Feb-87,Not found,178,Israel,FW,Both,2011-2012,24 years,Kaiserslautern,2011,https://www.transfermarkt.com/itay-shechter/profil/spieler/44760
18301,Maicon Sisenando,https://fbref.com/en/players/fbc5d136/Maicon-Sisenando,Success,Not found,26-Jul-81,Not found,184,Brazil,"DF (FB, right)",Right,2004-2005,23 years,Monaco,2004,https://www.transfermarkt.com/maicon-sisenando/profil/spieler/18301
46001,Moussa Sissoko,https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,Success,Not found,"August 16, 1989 (Age: 36-101d)","Le Blanc-Mesnil, France",187,France,"FW-MF (AM-CM-DM-WM, right)",Right,2007-2008,17 years,Toulouse,2007,https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001
33754,Alex Smith,https://fbref.com/en/players/bb91617c/Alex-Smithies,Success,Not found,5-Mar-90,Not found,185,England eng,GK,Right,2007-2008,17 years,Huddersfield,2007,https://www.transfermarkt.com/alex-smith/profil/spieler/33754
22614,Robert Snodgrass,https://fbref.com/en/players/9f4647e9/Robert-Snodgrass,Success,Not found,7-Sep-87,Not found,182,Scotland sct,FW-MF (AM-DM-WM),Left,2004-2005,16 years,Livingston,2004,https://www.transfermarkt.com/robert-snodgrass/profil/spieler/22614
85706,Enda Stevens,https://fbref.com/en/players/17d4507a/Enda-Stevens,Success,Not found,9-Jul-90,Not found,183,Republic of Ireland,"DF-MF (DM-FB-WM, left)",Left,2012-2013,22 years,Aston Villa,2012,https://www.transfermarkt.com/enda-stevens/profil/spieler/85706
81796,Ki Sung-yueng,https://fbref.com/en/players/1d8c99b0/Ki-Sung-yueng,Success,Not found,"January 24, 1989 (Age: 36-305d)","Gwangju, Korea Republic",187,Korea Republic,MF (CM-DM),Right,2009-2010,20 years,Celtic,2009,https://www.transfermarkt.com/ki-sung-yueng/profil/spieler/81796
111961,Suso,https://fbref.com/en/players/ac78902c/Suso-Santana,Success,Not found,2-Mar-85,Not found,177,Not found,"FW-MF (AM-WM, right)",Not found,2006-2007,21 years,Tenerife,2006,https://www.transfermarkt.com/suso/profil/spieler/111961
160080,Yacouba Sylla,https://fbref.com/en/players/f121f4b7/Yacouba-Sylla,Success,Not found,"November 29, 1990 (Age: 34-361d)","Étampes, France",184,Mali ml  Other: France,MF,Right,2010-2011,19 years,Clermont Foot,2010,https://www.transfermarkt.com/yacouba-sylla/profil/spieler/160080
42284,Jay Tabb,https://fbref.com/en/players/69cc718f/Jay-Tabb,Success,Not found,21-Feb-84,Not found,170,Republic of Ireland ie  Other: England,MF (CM-WM),Left,2002-2003,18 years,Brentford,2002,https://www.transfermarkt.com/jay-tabb/profil/spieler/42284
62094,James Tavernier,https://fbref.com/en/players/be765073/James-Tavernier,Success,Not found,"October 31, 1991 (Age: 34-025d)","Bradford, England, United Kingdom",182,Not found,"DF (FB, right)",Right,2010-2011,18 years,Gateshead,2010,https://www.transfermarkt.com/james-tavernier/profil/spieler/62094
3190,Stuart Taylor,https://fbref.com/en/players/30871c08/Stuart-Taylor,Success,Not found,28-Nov-80,Not found,196,England eng,GK,Right,2001-2002,20 years,Arsenal,2001,https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190
12384,Alexander Tettey,https://fbref.com/en/players/75566759/Alexander-Tettey,Success,Not found,4-Apr-86,Not found,180,Norway no  Other: Ghana,MF (DM),Right,2004,17 years,Rosenborg,Not found,https://www.transfermarkt.com/alexander-tettey/profil/spieler/12384
29356,Dwight Tiendalli,https://fbref.com/en/players/e7a1007d/Dwight-Tiendalli,Success,Not found,21-Oct-85,Not found,180,Netherlands nl  Other: Suriname,DF (FB),Right,2004-2005,18 years,Utrecht,2004,https://www.transfermarkt.com/dwight-tiendalli/profil/spieler/29356
61842,Andros Townsend,https://fbref.com/en/players/b28bbd58/Andros-Townsend,Success,Not found,"July 16, 1991 (Age: 34-132d)","Leytonstone, England, United Kingdom",183,England eng,"FW-MF (AM-WM, right)",Left,2008-2009,17 years,Yeovil Town,2008,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842
9413,Ricardo Vaz Tê,https://fbref.com/en/players/238aa706/Ricardo-Vaz-Te,Success,Not found,1-Oct-86,Not found,188,Portugal,FW-MF,Right,2003-2004,16 years,Bolton,2003,https://www.transfermarkt.com/ricardo-vaz-t/profil/spieler/9413
43250,Jan Vertonghen,https://fbref.com/en/players/ba23a904/Jan-Vertonghen,Success,Not found,24-Apr-87,Not found,189,Belgium,"DF (CB-FB, left)",Left,2006-2007,19 years,RKC Waalwijk,2006,https://www.transfermarkt.com/jan-vertonghen/profil/spieler/43250
30697,Ron Vlaar,https://fbref.com/en/players/366f6f12/Ron-Vlaar,Success,Not found,16-Feb-85,Not found,189,Netherlands,"DF (CB, right)",Right,2004-2005,19 years,AZ Alkmaar,2004,https://www.transfermarkt.com/ron-vlaar/profil/spieler/30697
181579,James Ward-Prowse,https://fbref.com/en/players/3515d404/James-Ward-Prowse,Success,Not found,"November 1, 1994 (Age: 31-024d)","Portsmouth, England, United Kingdom",173,England eng,MF (AM-CM-DM),Right,2012-2013,17 years,Southampton,2012,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579
91317,Ashley Westwood,https://fbref.com/en/players/495945ef/Ashley-Westwood,Success,Not found,"April 1, 1990 (Age: 35-238d)","Nantwich, England, United Kingdom",170,Not found,"MF (CM-DM-WM, right)",Right,2008-2009,18 years,Crewe Alexandra,2008,https://www.transfermarkt.com/ashley-westwood/profil/spieler/91317
12704,Steven Whittaker,https://fbref.com/en/players/06f81a8c/Steven-Whittaker,Success,Not found,16-Jun-84,Not found,185,Scotland sct,"DF-MF (FB, right)",Right,2001-2002,17 years,Hibernian,2001,https://www.transfermarkt.com/steven-whittaker/profil/spieler/12704
128287,Derrick Williams,https://fbref.com/en/players/c0a28fbd/Derrick-Williams,Success,Not found,"January 17, 1993 (Age: 32-312d)","Hamburg, Germany",180,Republic of Ireland ie  Other: Germany,"DF (CB-FB, left)",Left,2012-2013,19 years,Aston Villa,2012,https://www.transfermarkt.com/derrick-williams/profil/spieler/128287
128912,Andre Wisdom,https://fbref.com/en/players/ab6a3628/Andre-Wisdom,Success,Not found,9-May-93,Not found,186,England eng,"DF (CB-FB, right)",Right,2012-2013,19 years,Liverpool,2012,https://www.transfermarkt.com/andre-wisdom/profil/spieler/128912
45330,Claudio Yacob,https://fbref.com/en/players/bda6ffd4/Claudio-Yacob,Success,Not found,18-Jul-87,Not found,198,Argentina,MF (CM-DM),Right,2012-2013,25 years,West Brom,2012,https://www.transfermarkt.com/claudio-yacob/profil/spieler/45330
57480,Mapou Yanga-Mbiwa,https://fbref.com/en/players/20573d10/Mapou-Yanga-Mbiwa,Success,Not found,"May 15, 1989 (Age: 36-194d)","Bangui, Central African Republic",184,France fr  Other: Central African Republic,DF (CB),Right,2009-2010,20 years,Montpellier,2009,https://www.transfermarkt.com/mapou-yanga-mbiwa/profil/spieler/57480
81789,Maya Yoshida,https://fbref.com/en/players/caffaf5a/Maya-Yoshida,Success,Not found,"August 24, 1988 (Age: 37-093d)","Nagasaki-shi, Japan",189,Japan,DF (CB),Right,2010-2011,21 years,VVV-Venlo,2010,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789
34495,Adrián,https://fbref.com/en/players/57ebd662/Adrian-Gonzalez,Success,Not found,25-May-88,Not found,183,Spain,MF (AM-CM),Left,2006-2007,18 years,Real Madrid B,2006,https://www.transfermarkt.com/adrin/profil/spieler/34495
197642,Chuba Akpom,https://fbref.com/en/players/e2b384d2/Chuba-Akpom,Success,Not found,"October 9, 1995 (Age: 30-047d)","Newham, England, United Kingdom",183,England eng,FW-MF,Right,2013-2014,17 years,Brentford,2013,https://www.transfermarkt.com/chuba-akpom/profil/spieler/197642
44352,Luis Alberto,https://fbref.com/en/players/5294a83f/Luis-Alberto,Success,Not found,"September 28, 1992 (Age: 33-058d)","San José del Valle, Spain",182,Spain,"FW-MF (AM-CM-WM, left)",Right,2010-2011,17 years,Sevilla,2010,https://www.transfermarkt.com/luis-alberto/profil/spieler/44352
39378,Jozy Altidore,https://fbref.com/en/players/8db8ad1e/Jozy-Altidore,Success,Not found,6-Nov-89,Not found,185,United States,FW,Right,2006,16 years,NY Red Bulls,Not found,https://www.transfermarkt.com/jozy-altidore/profil/spieler/39378
42198,Sone Aluko,https://fbref.com/en/players/5a75d4cc/Sone-Aluko,Success,Not found,19-Feb-89,Not found,173,Nigeria ng  Other: England,FW-MF (AM),Left,2007-2008,18 years,Aberdeen,2007,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198
39883,Morgan Amalfitano,https://fbref.com/en/players/ab914649/Morgan-Amalfitano,Success,Not found,20-Mar-85,Not found,176,France,MF (AM),Right,2006-2007,21 years,Sedan,2006,https://www.transfermarkt.com/morgan-amalfitano/profil/spieler/39883
