player_name,player_id,slug,transfermarkt_url
Marcos Senna,7840,marcos-senna,https://www.transfermarkt.com/marcos-senna/profil/spieler/7840
Marcos Tébar,44072,marcos-tebar,https://www.transfermarkt.com/marcos-tebar/profil/spieler/44072
Mariano Barbosa,30749,mariano-barbosa,https://www.transfermarkt.com/mariano-barbosa/profil/spieler/30749
Mario,7803,mario-abrante,https://www.transfermarkt.com/mario-abrante/profil/spieler/7803
Mario Arqués,223779,mario-arques,https://www.transfermarkt.com/mario-arques/profil/spieler/223779
Mario Bermejo,51545,mario-bermejo,https://www.transfermarkt.com/mario-bermejo/profil/spieler/51545
Mario Fernández,57693,mario-fernandez,https://www.transfermarkt.com/mario-fernandez/profil/spieler/57693
Mario Gaspar,73250,mario-gaspar,https://www.transfermarkt.com/mario-gaspar/profil/spieler/73250
Mario Mandžukić,34572,mario-mandzukic,https://www.transfermarkt.com/mario-mandzukic/profil/spieler/34572
Mario Pašalić,205938,mario-pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938
Mario Suárez,37337,mario-suarez,https://www.transfermarkt.com/mario-suarez/profil/spieler/37337
Marius Stankevičius,5966,marius-stankevicius,https://www.transfermarkt.com/marius-stankevicius/profil/spieler/5966
Markel Bergara,51426,markel-bergara,https://www.transfermarkt.com/markel-bergara/profil/spieler/51426
Markel Susaeta,54245,markel-susaeta,https://www.transfermarkt.com/markel-susaeta/profil/spieler/54245
Marko Marin,35251,marko-marin,https://www.transfermarkt.com/marko-marin/profil/spieler/35251
Markus Rosenberg,27505,markus-rosenberg,https://www.transfermarkt.com/markus-rosenberg/profil/spieler/27505
Markus Steinhöfer,16726,markus-steinhofer,https://www.transfermarkt.com/markus-steinhofer/profil/spieler/16726
Martí Crespí,58532,marti-crespi,https://www.transfermarkt.com/marti-crespi/profil/spieler/58532
Martín Cáceres,54935,martin-caceres,https://www.transfermarkt.com/martin-caceres/profil/spieler/54935
Martín Demichelis,2963,martin-demichelis,https://www.transfermarkt.com/martin-demichelis/profil/spieler/2963
Martín Montoya,68645,martin-montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645
Martin Ødegaard,316264,martin-odegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264
Martin Petrov,670,martin-petrov,https://www.transfermarkt.com/martin-petrov/profil/spieler/670
Marvin Ogunjimi,33870,marvin-ogunjimi,https://www.transfermarkt.com/marvin-ogunjimi/profil/spieler/33870
Masoud Shojaei,26574,masoud-shojaei,https://www.transfermarkt.com/masoud-shojaei/profil/spieler/26574
Matías Fritzler,54557,matias-fritzler,https://www.transfermarkt.com/matias-fritzler/profil/spieler/54557
Matías Nahuel,263843,matias-nahuel,https://www.transfermarkt.com/matias-nahuel/profil/spieler/263843
Mate Bilić,7977,mate-bilic,https://www.transfermarkt.com/mate-bilic/profil/spieler/7977
Mateo Musacchio,45653,mateo-musacchio,https://www.transfermarkt.com/mateo-musacchio/profil/spieler/45653
Matteo Contini,25318,matteo-contini,https://www.transfermarkt.com/matteo-contini/profil/spieler/25318
Maurizio Lanzaro,6852,maurizio-lanzaro,https://www.transfermarkt.com/maurizio-lanzaro/profil/spieler/6852
Mauro dos Santos,55240,mauro-dos-santos,https://www.transfermarkt.com/mauro-dos-santos/profil/spieler/55240
Maxwell,4317,maxwell,https://www.transfermarkt.com/maxwell/profil/spieler/4317
McDonald Mariga,37124,mcdonald-mariga,https://www.transfermarkt.com/mcdonald-mariga/profil/spieler/37124
Mehdi Lacen,35539,mehdi-lacen,https://www.transfermarkt.com/mehdi-lacen/profil/spieler/35539
Mehmet Topal,44402,mehmet-topal,https://www.transfermarkt.com/mehmet-topal/profil/spieler/44402
Mesut Özil,35664,mesut-ozil,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664
Michael Essien,5588,michael-essien,https://www.transfermarkt.com/michael-essien/profil/spieler/5588
Michael Jakobsen,8421,michael-jakobsen,https://www.transfermarkt.com/michael-jakobsen/profil/spieler/8421
Michael Krohn-Dehli,18006,michael-krohn-dehli,https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006
Michael Pereira,147483,michael-pereira,https://www.transfermarkt.com/michael-pereira/profil/spieler/147483
Michel,77262,michel-macedo,https://www.transfermarkt.com/michel-macedo/profil/spieler/77262
Michu,70789,michu,https://www.transfermarkt.com/michu/profil/spieler/70789
Miguel Ángel Moyá,26065,miguel-angel-moya,https://www.transfermarkt.com/miguel-angel-moya/profil/spieler/26065
Miguel Ángel Nieto,45615,miguel-angel-nieto,https://www.transfermarkt.com/miguel-angel-nieto/profil/spieler/45615
Miguel de las Cuevas,54774,miguel-de-las-cuevas,https://www.transfermarkt.com/miguel-de-las-cuevas/profil/spieler/54774
Miguel Flaño,35600,miguel-flano,https://www.transfermarkt.com/miguel-flano/profil/spieler/35600
Miguel Monteiro,13225,miguel,https://www.transfermarkt.com/miguel/profil/spieler/13225
Miguel Pallardó,36756,miguel-pallardo,https://www.transfermarkt.com/miguel-pallardo/profil/spieler/36756
Miguel Torres,45305,miguel-torres,https://www.transfermarkt.com/miguel-torres/profil/spieler/45305
Mike Havenaar,79470,mike-havenaar,https://www.transfermarkt.com/mike-havenaar/profil/spieler/79470
Mikel Aranburu,7467,mikel-aranburu,https://www.transfermarkt.com/mikel-aranburu/profil/spieler/7467
Mikel Arruabarrena,51559,mikel-arruabarrena,https://www.transfermarkt.com/mikel-arruabarrena/profil/spieler/51559
Mikel Balenziaga,85258,mikel-balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258
Mikel González,35560,mikel-gonzalez,https://www.transfermarkt.com/mikel-gonzalez/profil/spieler/35560
Mikel Labaka,23247,mikel-labaka,https://www.transfermarkt.com/mikel-labaka/profil/spieler/23247
Mikel Rico,51474,mikel-rico,https://www.transfermarkt.com/mikel-rico/profil/spieler/51474
Mikel Saizar,63706,mikel-saizar,https://www.transfermarkt.com/mikel-saizar/profil/spieler/63706
Mikel San José,52469,mikel-san-jose,https://www.transfermarkt.com/mikel-san-jose/profil/spieler/52469
Miku,58001,miku,https://www.transfermarkt.com/miku/profil/spieler/58001
Miquel Robusté,51477,miquel-robuste,https://www.transfermarkt.com/miquel-robuste/profil/spieler/51477
Miranda,33357,miranda,https://www.transfermarkt.com/miranda/profil/spieler/33357
Miroslav Stevanović,75816,miroslav-stevanovic,https://www.transfermarkt.com/miroslav-stevanovic/profil/spieler/75816
Mode,230485,modesto,https://www.transfermarkt.com/modesto/profil/spieler/230485
Modeste M'bami,6631,modeste-mbami,https://www.transfermarkt.com/modeste-mbami/profil/spieler/6631
Modibo Diakité,41749,modibo-diakite,https://www.transfermarkt.com/modibo-diakite/profil/spieler/41749
Mohamed Sarr,19450,mohamed-sarr,https://www.transfermarkt.com/mohamed-sarr/profil/spieler/19450
Mohamed Sissoko,6119,mohamed-sissoko,https://www.transfermarkt.com/mohamed-sissoko/profil/spieler/6119
Mohamed Tchité,18949,meme-tchite,https://www.transfermarkt.com/meme-tchite/profil/spieler/18949
Mohammed Abu,164478,mohammed-abu,https://www.transfermarkt.com/mohammed-abu/profil/spieler/164478
Mohammed Fatau,247189,mohammed-fatau,https://www.transfermarkt.com/mohammed-fatau/profil/spieler/247189
Moi Gómez,175449,moi-gomez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449
Moisés Delgado,260230,moi-delgado,https://www.transfermarkt.com/moi-delgado/profil/spieler/260230
Moisés García,96274,moises-garcia,https://www.transfermarkt.com/moises-garcia/profil/spieler/96274
Moisés Hurtado,15764,moises-hurtado,https://www.transfermarkt.com/moises-hurtado/profil/spieler/15764
Momo,25319,momo,https://www.transfermarkt.com/momo/profil/spieler/25319
Mouhamadou Dabo,33914,mouhamadou-dabo,https://www.transfermarkt.com/mouhamadou-dabo/profil/spieler/33914
Mounir El Hamdaoui,21490,mounir-el-hamdaoui,https://www.transfermarkt.com/mounir-el-hamdaoui/profil/spieler/21490
Munir El Haddadi,223725,munir-el-haddadi,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725
Nélson Marcos,17555,nelson,https://www.transfermarkt.com/nelson/profil/spieler/17555
Nélson Oliveira,72768,nelson-oliveira,https://www.transfermarkt.com/nelson-oliveira/profil/spieler/72768
Néstor Susaeta,51488,nestor-susaeta,https://www.transfermarkt.com/nestor-susaeta/profil/spieler/51488
Nabil Baha,19503,nabil-baha,https://www.transfermarkt.com/nabil-baha/profil/spieler/19503
Nabil El Zhar,37917,nabil-el-zhar,https://www.transfermarkt.com/nabil-el-zhar/profil/spieler/37917
Nabil Ghilas,193515,nabil-ghilas,https://www.transfermarkt.com/nabil-ghilas/profil/spieler/193515
Nacho,23287,nacho,https://www.transfermarkt.com/nacho/profil/spieler/23287
Nacho,58884,nacho-fernandez,https://www.transfermarkt.com/nacho-fernandez/profil/spieler/58884
Nacho Cases,89473,nacho-cases,https://www.transfermarkt.com/nacho-cases/profil/spieler/89473
Nacho González,67648,ignacio-gonzalez,https://www.transfermarkt.com/ignacio-gonzalez/profil/spieler/67648
Nacho Monreal,43003,nacho-monreal,https://www.transfermarkt.com/nacho-monreal/profil/spieler/43003
Nacho Novo,12844,nacho-novo,https://www.transfermarkt.com/nacho-novo/profil/spieler/12844
Nagore,73257,nagore,https://www.transfermarkt.com/nagore/profil/spieler/73257
Naldo,148666,naldo,https://www.transfermarkt.com/naldo/profil/spieler/148666
Nano,22974,nano-rivas,https://www.transfermarkt.com/nano-rivas/profil/spieler/22974
Nano,7901,nano,https://www.transfermarkt.com/nano/profil/spieler/7901
Natxo Insa,57808,natxo-insa,https://www.transfermarkt.com/natxo-insa/profil/spieler/57808
Nelson Valdez,2050,nelson-valdez,https://www.transfermarkt.com/nelson-valdez/profil/spieler/2050
Nemanja Radoja,168959,nemanja-radoja,https://www.transfermarkt.com/nemanja-radoja/profil/spieler/168959
Nery Castillo,9711,nery-castillo,https://www.transfermarkt.com/nery-castillo/profil/spieler/9711
Neymar,68290,neymar,https://www.transfermarkt.com/neymar/profil/spieler/68290
Nicki Bille Nielsen,46006,nicki-bille,https://www.transfermarkt.com/nicki-bille/profil/spieler/46006
Nicolás Bertolo,52903,nicolas-bertolo,https://www.transfermarkt.com/nicolas-bertolo/profil/spieler/52903
Nicolás Otamendi,54781,nicolas-otamendi,https://www.transfermarkt.com/nicolas-otamendi/profil/spieler/54781
Nicolás Pareja,41281,nicolas-pareja,https://www.transfermarkt.com/nicolas-pareja/profil/spieler/41281
Nikolaos Karabelas,42935,nikolaos-karabelas,https://www.transfermarkt.com/nikolaos-karabelas/profil/spieler/42935
Nilmar,22750,nilmar,https://www.transfermarkt.com/nilmar/profil/spieler/22750
Nino,29178,nino,https://www.transfermarkt.com/nino/profil/spieler/29178
Noé Pamarot,5531,noe-pamarot,https://www.transfermarkt.com/noe-pamarot/profil/spieler/5531
Nolito,70934,nolito,https://www.transfermarkt.com/nolito/profil/spieler/70934
Nono,199132,nono,https://www.transfermarkt.com/nono/profil/spieler/199132
Nordin Amrabat,55619,nordin-amrabat,https://www.transfermarkt.com/nordin-amrabat/profil/spieler/55619
Nosa Igiebor,108636,nosa-igiebor,https://www.transfermarkt.com/nosa-igiebor/profil/spieler/108636
Nuri Şahin,31095,nuri-sahin,https://www.transfermarkt.com/nuri-sahin/profil/spieler/31095
Obafemi Martins,5794,obafemi-martins,https://www.transfermarkt.com/obafemi-martins/profil/spieler/5794
Odion Ighalo,62121,odion-ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121
Oguchi Onyewu,12517,oguchi-onyewu,https://www.transfermarkt.com/oguchi-onyewu/profil/spieler/12517
Oier Olazábal,8176,oier-olazabal,https://www.transfermarkt.com/oier-olazabal/profil/spieler/8176
Oier Sanjurjo,63040,oier-sanjurjo,https://www.transfermarkt.com/oier-sanjurjo/profil/spieler/63040
Oleksandr Yakovenko,31776,oleksandr-yakovenko,https://www.transfermarkt.com/oleksandr-yakovenko/profil/spieler/31776
Olivier Thomert,5490,olivier-thomert,https://www.transfermarkt.com/olivier-thomert/profil/spieler/5490
Omar Mascarell,142031,omar-mascarell,https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031
Omar Ramos,58112,omar-ramos,https://www.transfermarkt.com/omar-ramos/profil/spieler/58112
Orestis Karnezis,16408,orestis-karnezis,https://www.transfermarkt.com/orestis-karnezis/profil/spieler/16408
Oriol Riera,71671,oriol-riera,https://www.transfermarkt.com/oriol-riera/profil/spieler/71671
Oriol Romeu,66100,oriol-romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100
Osmar,89370,osmar,https://www.transfermarkt.com/osmar/profil/spieler/89370
Pablo Íñiguez,165008,pablo-iniguez,https://www.transfermarkt.com/pablo-iniguez/profil/spieler/165008
Pablo Álvarez,55993,pablo-alvarez,https://www.transfermarkt.com/pablo-alvarez/profil/spieler/55993
Pablo Álvarez,44000,pablo-alvarez,https://www.transfermarkt.com/pablo-alvarez/profil/spieler/44000
Pablo Alcolea,138800,pablo-alcolea,https://www.transfermarkt.com/pablo-alcolea/profil/spieler/138800
Pablo Barrera,51079,pablo-barrera,https://www.transfermarkt.com/pablo-barrera/profil/spieler/51079
Pablo Cáceres,40790,pablo-caceres,https://www.transfermarkt.com/pablo-caceres/profil/spieler/40790
Pablo Clavería,348553,pablo-claveria,https://www.transfermarkt.com/pablo-claveria/profil/spieler/348553
Pablo Hernández,91763,pablo-hernandez,https://www.transfermarkt.com/pablo-hernandez/profil/spieler/91763
Pablo Hernández,46220,pablo-hernandez,https://www.transfermarkt.com/pablo-hernandez/profil/spieler/46220
Pablo Hervías,142027,pablo-hervias,https://www.transfermarkt.com/pablo-hervias/profil/spieler/142027
Pablo Insua,171362,pablo-insua,https://www.transfermarkt.com/pablo-insua/profil/spieler/171362
Pablo Marí,210178,pablo-mari,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178
Pablo Orbaiz,7633,pablo-orbaiz,https://www.transfermarkt.com/pablo-orbaiz/profil/spieler/7633
Pablo Pérez,55884,pablo-perez,https://www.transfermarkt.com/pablo-perez/profil/spieler/55884
Pablo Piatti,56067,pablo-piatti,https://www.transfermarkt.com/pablo-piatti/profil/spieler/56067
Pablo Pinillos Caro,23290,pablo-pinillos,https://www.transfermarkt.com/pablo-pinillos/profil/spieler/23290
Pablo Pintos,76728,pablo-pintos,https://www.transfermarkt.com/pablo-pintos/profil/spieler/76728
Pablo Sarabia,74230,pablo-sarabia,https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230
Paco Alcácer,126716,paco-alcacer,https://www.transfermarkt.com/paco-alcacer/profil/spieler/126716
Paco Montañés,40442,paco-montanes,https://www.transfermarkt.com/paco-montanes/profil/spieler/40442
Paco Peña,8132,paco-pena,https://www.transfermarkt.com/paco-pena/profil/spieler/8132
Papakouli Diop,39907,pape-diop,https://www.transfermarkt.com/pape-diop/profil/spieler/39907
Pape Diakhaté,28318,pape-diakhate,https://www.transfermarkt.com/pape-diakhate/profil/spieler/28318
Pape Maly Diamanka,176610,pape-maly-diamanka,https://www.transfermarkt.com/pape-maly-diamanka/profil/spieler/176610
Park Chu-young,30982,chu-young-park,https://www.transfermarkt.com/chu-young-park/profil/spieler/30982
Patrick Ebert,32622,patrick-ebert,https://www.transfermarkt.com/patrick-ebert/profil/spieler/32622
Patrick Ekeng,118008,patrick-ekeng,https://www.transfermarkt.com/patrick-ekeng/profil/spieler/118008
Patrick Mtiliga,19058,patrick-mtiliga,https://www.transfermarkt.com/patrick-mtiliga/profil/spieler/19058
Pau Cendrós,73138,pau-cendros,https://www.transfermarkt.com/pau-cendros/profil/spieler/73138
Pau López,286415,pau-lopez,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415
Paul Quaye,223643,paul-quaye,https://www.transfermarkt.com/paul-quaye/profil/spieler/223643
Paulão,44700,paulao,https://www.transfermarkt.com/paulao/profil/spieler/44700
Paulo Assunção,14244,paulo-assuncao,https://www.transfermarkt.com/paulo-assuncao/profil/spieler/14244
Paulo da Silva,38800,paulo-da-silva,https://www.transfermarkt.com/paulo-da-silva/profil/spieler/38800
Pedro,65278,pedro,https://www.transfermarkt.com/pedro/profil/spieler/65278
Pedro Bigas,203043,pedro-bigas,https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043
Pedro Botelho,26239,pedro-botelho,https://www.transfermarkt.com/pedro-botelho/profil/spieler/26239
Pedro Geromel,32568,pedro-geromel,https://www.transfermarkt.com/pedro-geromel/profil/spieler/32568
Pedro López,303248,pedro-lopez,https://www.transfermarkt.com/pedro-lopez/profil/spieler/303248
Pedro López Muñoz,25412,pedro-lopez,https://www.transfermarkt.com/pedro-lopez/profil/spieler/25412
Pedro León,51587,pedro-leon,https://www.transfermarkt.com/pedro-leon/profil/spieler/51587
Pedro Martín,192585,pedro-martin,https://www.transfermarkt.com/pedro-martin/profil/spieler/192585
Pedro Morales,75314,pedro-morales,https://www.transfermarkt.com/pedro-morales/profil/spieler/75314
Pedro Mosquera,44069,pedro-mosquera,https://www.transfermarkt.com/pedro-mosquera/profil/spieler/44069
Pedro Munitis,7864,pedro-munitis,https://www.transfermarkt.com/pedro-munitis/profil/spieler/7864
Pedro Orfila,89508,pedro-orfila,https://www.transfermarkt.com/pedro-orfila/profil/spieler/89508
Pedro Ríos,29187,pedro-rios,https://www.transfermarkt.com/pedro-rios/profil/spieler/29187
Pepe,14132,pepe,https://www.transfermarkt.com/pepe/profil/spieler/14132
Philippe Coutinho,80444,philippe-coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444
Philippe Senderos,4277,philippe-senderos,https://www.transfermarkt.com/philippe-senderos/profil/spieler/4277
Pierre Webó,16589,pierre-webo,https://www.transfermarkt.com/pierre-webo/profil/spieler/16589
Piet Velthuizen,30585,piet-velthuizen,https://www.transfermarkt.com/piet-velthuizen/profil/spieler/30585
Piotr Trochowski,2623,piotr-trochowski,https://www.transfermarkt.com/piotr-trochowski/profil/spieler/2623
Piti,58076,piti,https://www.transfermarkt.com/piti/profil/spieler/58076
Pizzi,64339,pizzi,https://www.transfermarkt.com/pizzi/profil/spieler/64339
Portu,99353,portu,https://www.transfermarkt.com/portu/profil/spieler/99353
Przemysław Tytoń,33210,przemyslaw-tyton,https://www.transfermarkt.com/przemyslaw-tyton/profil/spieler/33210
Quincy Owusu-Abeyie,14551,quincy-owusu-abeyie,https://www.transfermarkt.com/quincy-owusu-abeyie/profil/spieler/14551
Quini,223053,quini,https://www.transfermarkt.com/quini/profil/spieler/223053
Quique,79352,quique-gonzalez,https://www.transfermarkt.com/quique-gonzalez/profil/spieler/79352
Quique Rivero,223215,quique-rivero,https://www.transfermarkt.com/quique-rivero/profil/spieler/223215
Raúl Albentosa,77026,raul-albentosa,https://www.transfermarkt.com/raul-albentosa/profil/spieler/77026
Raúl Albiol,15452,raul-albiol,https://www.transfermarkt.com/raul-albiol/profil/spieler/15452
Raúl Baena,74557,raul-baena,https://www.transfermarkt.com/raul-baena/profil/spieler/74557
Raúl Bravo,3771,raul-bravo,https://www.transfermarkt.com/raul-bravo/profil/spieler/3771
Raúl Domínguez,89477,raul-dominguez,https://www.transfermarkt.com/raul-dominguez/profil/spieler/89477
Raúl Fernández,54217,raul-fernandez,https://www.transfermarkt.com/raul-fernandez/profil/spieler/54217
Raúl García,139434,raul-carnero,https://www.transfermarkt.com/raul-carnero/profil/spieler/139434
Raúl García,34601,raul-garcia,https://www.transfermarkt.com/raul-garcia/profil/spieler/34601
Raúl Goni,61869,raul-goni,https://www.transfermarkt.com/raul-goni/profil/spieler/61869
Raúl Jiménez,206040,raul-jimenez,https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040
Raúl Navas,142419,raul-navas,https://www.transfermarkt.com/raul-navas/profil/spieler/142419
Raúl Rodríguez,72935,raul-rodriguez,https://www.transfermarkt.com/raul-rodriguez/profil/spieler/72935
Raúl Tamudo,7899,raul-tamudo,https://www.transfermarkt.com/raul-tamudo/profil/spieler/7899
Radamel Falcao,39152,radamel-falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152
Rafa,16315,rafa-lopez,https://www.transfermarkt.com/rafa-lopez/profil/spieler/16315
Rafa Gálvez,288454,rafa-galvez,https://www.transfermarkt.com/rafa-galvez/profil/spieler/288454
Rafa García,126015,rafa-garcia,https://www.transfermarkt.com/rafa-garcia/profil/spieler/126015
Rafa Jordà,51578,rafa-jorda,https://www.transfermarkt.com/rafa-jorda/profil/spieler/51578
Rafael Martins,99499,rafael-martins,https://www.transfermarkt.com/rafael-martins/profil/spieler/99499
Rafel Sastre,57841,rafael-sastre,https://www.transfermarkt.com/rafael-sastre/profil/spieler/57841
Rafinha,129473,rafinha,https://www.transfermarkt.com/rafinha/profil/spieler/129473
Rafita,35546,rafita,https://www.transfermarkt.com/rafita/profil/spieler/35546
Răzvan Raț,14940,razvan-rat,https://www.transfermarkt.com/razvan-rat/profil/spieler/14940
Ramón Arcas,85767,ramon-arcas,https://www.transfermarkt.com/ramon-arcas/profil/spieler/85767
Ramon Azeez,131667,ramon-azeez,https://www.transfermarkt.com/ramon-azeez/profil/spieler/131667
Rúben Micael,84491,ruben-micael,https://www.transfermarkt.com/ruben-micael/profil/spieler/84491
Rúben Vezo,257851,ruben-vezo,https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851
Rúper,63012,ruper,https://www.transfermarkt.com/ruper/profil/spieler/63012
Raoul Loé,134098,raoul-loe,https://www.transfermarkt.com/raoul-loe/profil/spieler/134098
Raphaël Varane,164770,raphael-varane,https://www.transfermarkt.com/raphael-varane/profil/spieler/164770
Raul Rusescu,81433,raul-rusescu,https://www.transfermarkt.com/raul-rusescu/profil/spieler/81433
Rayco García Dauta,44063,rayco-garcia,https://www.transfermarkt.com/rayco-garcia/profil/spieler/44063
Recio,150948,recio,https://www.transfermarkt.com/recio/profil/spieler/150948
Renato,15445,paulo-ferreira,https://www.transfermarkt.com/renato/profil/spieler/15445
Rene Krhin,73092,rene-krhin,https://www.transfermarkt.com/rene-krhin/profil/spieler/73092
Ricardo,3535,ricardo,https://www.transfermarkt.com/ricardo/profil/spieler/3535
Ricardo Carvalho,9828,ricardo-carvalho,https://www.transfermarkt.com/ricardo-carvalho/profil/spieler/9828
Ricardo Costa,9819,ricardo-costa,https://www.transfermarkt.com/ricardo-costa/profil/spieler/9819
Ricardo Horta,261927,ricardo-horta,https://www.transfermarkt.com/ricardo-horta/profil/spieler/261927
Ricardo León Brito,51516,ricardo-leon,https://www.transfermarkt.com/ricardo-leon/profil/spieler/51516
Richard Boateng,198400,richard-boateng,https://www.transfermarkt.com/richard-boateng/profil/spieler/198400
Richmond Boakye,119213,richmond-boakye,https://www.transfermarkt.com/richmond-boakye/profil/spieler/119213
Riki,23102,riki,https://www.transfermarkt.com/riki/profil/spieler/23102
Rober Correa,223890,rober-correa,https://www.transfermarkt.com/rober-correa/profil/spieler/223890
Robert Acquafresca,35703,robert-acquafresca,https://www.transfermarkt.com/robert-acquafresca/profil/spieler/35703
Robert Ibáñez,242532,rober-ibanez,https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532
Roberto,57800,roberto-fernandez,https://www.transfermarkt.com/roberto-fernandez/profil/spieler/57800
Roberto,37403,roberto,https://www.transfermarkt.com/roberto/profil/spieler/37403
Roberto Canella,57785,roberto-canella,https://www.transfermarkt.com/roberto-canella/profil/spieler/57785
Roberto Chen,189525,roberto-chen,https://www.transfermarkt.com/roberto-chen/profil/spieler/189525
Roberto Lago,17491,roberto-lago,https://www.transfermarkt.com/roberto-lago/profil/spieler/17491
Roberto Rosales,49500,roberto-rosales,https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500
Roberto Soldado,34870,roberto-soldado,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870
Roberto Torres,63056,roberto-torres,https://www.transfermarkt.com/roberto-torres/profil/spieler/63056
Roberto Trashorras,7923,roberto-trashorras,https://www.transfermarkt.com/roberto-trashorras/profil/spieler/7923
Roderick Miranda,87856,roderick-miranda,https://www.transfermarkt.com/roderick-miranda/profil/spieler/87856
Rodolfo Bodipo,7867,rodolfo-bodipo,https://www.transfermarkt.com/rodolfo-bodipo/profil/spieler/7867
Rodri,117549,rodri-rios,https://www.transfermarkt.com/rodri-rios/profil/spieler/117549
Rodri,8163,rodri,https://www.transfermarkt.com/rodri/profil/spieler/8163
Rodrigo,131505,rodrigo,https://www.transfermarkt.com/rodrigo/profil/spieler/131505
Rodrigo De Paul,255901,rodrigo-de-paul,https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901
Rodrigo Galatto,52311,galatto,https://www.transfermarkt.com/galatto/profil/spieler/52311
Roger Martí,212391,roger-marti,https://www.transfermarkt.com/roger-marti/profil/spieler/212391
Roland Lamah,35035,roland-lamah,https://www.transfermarkt.com/roland-lamah/profil/spieler/35035
Romaric,15808,romaric,https://www.transfermarkt.com/romaric/profil/spieler/15808
Roque Santa Cruz,215,roque-santa-cruz,https://www.transfermarkt.com/roque-santa-cruz/profil/spieler/215
Rovérsio,25110,roversio,https://www.transfermarkt.com/roversio/profil/spieler/25110
Royston Drenthe,35631,royston-drenthe,https://www.transfermarkt.com/royston-drenthe/profil/spieler/35631
Rubén,8184,ruben-martinez,https://www.transfermarkt.com/ruben-martinez/profil/spieler/8184
Rubén,7519,ruben-gonzalez,https://www.transfermarkt.com/ruben-gonzalez/profil/spieler/7519
Rubén Blanco,199321,ruben-blanco,https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321
Rubén Castro,25316,ruben-castro,https://www.transfermarkt.com/ruben-castro/profil/spieler/25316
Rubén Duarte,177046,ruben-duarte,https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046
Rubén García,213260,ruben-garcia,https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260
Rubén Miño,65266,ruben-mino,https://www.transfermarkt.com/ruben-mino/profil/spieler/65266
Rubén Pérez,113045,ruben-perez,https://www.transfermarkt.com/ruben-perez/profil/spieler/113045
Rubén Pardo,99352,ruben-pardo,https://www.transfermarkt.com/ruben-pardo/profil/spieler/99352
Rubén Peña,238868,ruben-pena,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868
Rubén Ramiro,227965,ruben-ramiro,https://www.transfermarkt.com/ruben-ramiro/profil/spieler/227965
Rubén Rochina,67548,ruben-rochina,https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548
Rubén Suárez,29193,ruben-suarez,https://www.transfermarkt.com/ruben-suarez/profil/spieler/29193
Rui Fonte,9335,rui-fonte,https://www.transfermarkt.com/rui-fonte/profil/spieler/9335
Ruud van Nistelrooy,3407,ruud-van-nistelrooy,https://www.transfermarkt.com/ruud-van-nistelrooy/profil/spieler/3407
Ryder Matos,62713,ryder-matos,https://www.transfermarkt.com/ryder-matos/profil/spieler/62713
Sérgio Pinto,277,sergio-da-silva-pinto,https://www.transfermarkt.com/sergio-da-silva-pinto/profil/spieler/277
Saïd Boutahar,17993,said-boutahar,https://www.transfermarkt.com/said-boutahar/profil/spieler/17993
Saúl,56130,saul,https://www.transfermarkt.com/saul/profil/spieler/56130
Saúl Ñíguez,148928,saul-niguez,https://www.transfermarkt.com/saul-niguez/profil/spieler/148928
Saúl Berjón,74954,saul-berjon,https://www.transfermarkt.com/saul-berjon/profil/spieler/74954
Salomón Rondón,80197,salomon-rondon,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197
Salva Sevilla,58799,salva-sevilla,https://www.transfermarkt.com/salva-sevilla/profil/spieler/58799
Salvador Agra,155395,salvador-agra,https://www.transfermarkt.com/salvador-agra/profil/spieler/155395
Sílvio,84511,silvio,https://www.transfermarkt.com/silvio/profil/spieler/84511
Sami Khedira,29401,sami-khedira,https://www.transfermarkt.com/sami-khedira/profil/spieler/29401
