fbref_url,transfermarkt_id,player_name,name_home_country,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,explanation
https://fbref.com/en/players/b3379356/Dean-Marney,4055,Dean Marney,Not found,31-Jan-84,Not found,183,England eng,MF,Right,2002-2003,18 years,Swindon Town,2002,first scrap players fbref
https://fbref.com/en/players/522b6d6c/Simon-Davies,4056,Simon Davies,Not found,23-Oct-79,Not found,178,Wales wls,MF (WM),Right,1999-2000,19 years,Tottenham,1999,first scrap players fbref
https://fbref.com/en/players/b13c4620/Stewart-Downing,4063,Stewart Downing,Not found,22-Jul-84,Not found,180,England eng,"FW-MF (AM-WM, left)",Left,2001-2002,17 years,Middlesbrough,2001,first scrap players fbref
https://fbref.com/en/players/270efb21/Rob-Edwards,4068,Rob Edwards,Not found,25-Dec-82,Not found,185,Wales wls  Other: England,DF,Not found,2002-2003,19 years,Aston Villa,2002,players corrected fbref
https://fbref.com/en/players/7c9e057e/Liam-Ridgewell,4070,Liam Ridgewell,Not found,21-Jul-84,Not found,188,England eng,"DF (CB, left)",Left,2002-2003,18 years,Bournemouth,2002,first scrap players fbref
https://fbref.com/en/players/73d9bdc7/Peter-Crouch,4072,Peter Crouch,Not found,30-Jan-81,Not found,201,England eng,FW,Right,2001-2002,20 years,Portsmouth,2001,first scrap players fbref
https://fbref.com/en/players/bf06d13a/Luke-Moore,4075,Luke Moore,Not found,13-Feb-86,Not found,180,England eng,FW,Both,2003-2004,17 years,Wycombe,2003,first scrap players fbref
https://fbref.com/en/players/4b3d3a68/Frazer-Richardson,4094,Frazer Richardson,Not found,29-Oct-82,Not found,181,Not found,DF (FB),Right,2002-2003,19 years,Stoke City,2002,first scrap players fbref
https://fbref.com/en/players/7c6a3c44/Matthew-Kilgallon,4095,Matthew Kilgallon,Not found,8-Jan-84,Not found,185,England eng,DF (CB-FB),Right,2002-2003,18 years,Leeds United,2002,first scrap players fbref
https://fbref.com/en/players/f3229025/Paul-Rachubka,4098,Paul Rachubka,Not found,21-May-81,Not found,185,England eng  Other: United States,GK,Right,2000-2001,19 years,Manchester Utd,2000,first scrap players fbref
https://fbref.com/en/players/a70de3a4/Garry-Monk,4111,Garry Monk,Not found,6-Mar-79,Not found,183,Not found,DF (CB),Not found,1998-1999,19 years,Southampton,1998,first scrap players fbref
https://fbref.com/en/players/fde1ce8d/Brett-Ormerod,4113,Brett Ormerod,Not found,18-Oct-76,Not found,180,Not found,FW,Not found,2001-2002,24 years,Southampton,2001,first scrap players fbref
https://fbref.com/en/players/2f726a89/Kevin-Davies,4114,Kevin Davies,Not found,26-Mar-77,Not found,183,England eng,FW,Not found,1997-1998,20 years,Southampton,1997,first scrap players fbref
https://fbref.com/en/players/55fd8c81/Chris-Baird,4115,Chris Baird,Not found,25-Feb-82,Not found,179,Northern Ireland nir,DF-MF (CB-FB),Right,2002-2003,20 years,Southampton,2002,first scrap players fbref
https://fbref.com/en/players/573e5dd2/Jody-Craddock,4129,Jody Craddock,Not found,25-Jul-75,Not found,183,Not found,DF-MF (CB),Not found,1999-2000,24 years,Sunderland,1999,first scrap players fbref
https://fbref.com/en/players/c6be3102/Marcus-Hahnemann,4140,Marcus Hahnemann,Not found,15-Jun-72,Not found,191,United States,GK,Not found,1997,24 years,Colorado Rapids,Not found,first scrap players fbref
https://fbref.com/en/players/41473b67/Rafael-van-der-Vaart,4192,Rafael van der Vaart,Not found,11-Feb-83,Not found,176,Netherlands,MF (AM),Left,2000-2001,17 years,Ajax,2000,first scrap players fbref
https://fbref.com/en/players/7ddb3563/Bobby-Zamora,4205,Bobby Zamora,Not found,16-Jan-81,Not found,185,England eng,FW,Both,2002-2003,21 years,Brighton,2002,first scrap players fbref
https://fbref.com/en/players/102a7473/David-Fox,4219,David Fox,Not found,13-Dec-83,Not found,180,England eng,MF,Right,2004-2005,20 years,Shrewsbury,2004,first scrap players fbref
https://fbref.com/en/players/e5ea8be7/Adam-Federici,4233,Adam Federici,Not found,31-Jan-85,Not found,188,Australia,GK,Right,2006-2007,21 years,Reading,2006,first scrap players fbref
https://fbref.com/en/players/62393d3b/Joleon-Lescott,4241,Joleon Lescott,Not found,16-Aug-82,Not found,188,England eng,DF (CB),Left,2001-2002,18 years,Wolves,2001,first scrap players fbref
https://fbref.com/en/players/7ecdf483/David-Dunn,4243,David Dunn,Not found,27-Dec-79,Not found,178,England eng,MF,Left,1998-1999,18 years,Blackburn,1998,first scrap players fbref
https://fbref.com/en/players/06420c93/Samuel-Etoo,4257,Samuel Eto'o,Not found,10-Mar-81,Not found,179,Cameroon,FW,Right,1998-1999,17 years,Espanyol,1998,first scrap players fbref
https://fbref.com/en/players/c444465e/Tim-Howard,4267,Tim Howard,Not found,6-Mar-79,Not found,191,United States,GK,Right,1998,18 years,MetroStars,Not found,first scrap players fbref
https://fbref.com/en/players/c1a26d43/Carlos-Tevez,4276,Carlos Tevez,Not found,5-Feb-84,Not found,173,Argentina,FW-MF,Both,2006-2007,22 years,West Ham,2006,first scrap players fbref
https://fbref.com/en/players/b1d82fc2/Philippe-Senderos,4277,Philippe Senderos,Not found,14-Feb-85,Not found,189,Switzerland,DF (CB),Right,2004-2005,19 years,Arsenal,2004,first scrap players fbref
https://fbref.com/en/players/fefce889/Maarten-Stekelenburg,4311,Maarten Stekelenburg,Not found,22-Sep-82,Not found,197,Netherlands,GK,Right,2002-2003,19 years,Ajax,2002,first scrap players fbref
https://fbref.com/en/players/2661360d/John-Heitinga,4315,John Heitinga,Not found,15-Nov-83,Not found,180,Netherlands,DF-MF (CB),Right,2001-2002,17 years,Ajax,2001,first scrap players fbref
https://fbref.com/en/players/8056f6e6/Steven-Pienaar,4321,Steven Pienaar,Not found,17-Mar-82,Not found,170,South Africa,MF (AM-WM),Both,2001-2002,19 years,Ajax,2001,first scrap players fbref
https://fbref.com/en/players/406eb232/Jelle-Van-Damme,4323,Jelle Van Damme,Not found,10-Oct-83,Not found,194,Belgium,"DF-MF (AM-CB-DM-FB-WM, left)",Left,2002-2003,18 years,Ajax,2002,first scrap players fbref
https://fbref.com/en/players/a1866af0/Brett-Emerton,4367,Brett Emerton,Not found,22-Feb-79,Not found,185,Australia,"DF-MF (FB-WM, right)",Right,2000-2001,21 years,Feyenoord,2000,first scrap players fbref
https://fbref.com/en/players/3fcab3a8/Robin-van-Persie,4380,Robin van Persie,Not found,6-Aug-83,Not found,186,Netherlands,FW,Left,2001-2002,17 years,Feyenoord,2001,first scrap players fbref
https://fbref.com/en/players/3438cef9/Johan-Elmander,4383,Johan Elmander,Not found,27-May-81,Not found,188,Sweden,FW,Not found,2000-2001,19 years,Feyenoord,2000,first scrap players fbref
https://fbref.com/en/players/3de4cb30/Park-Ji-sung,4592,Park Ji-sung,Not found,25-Feb-81,Not found,173,Korea Republic,MF,Not found,2002-2003,21 years,PSV Eindhoven,2002,first scrap players fbref
https://fbref.com/en/players/f544a6ab/Jos-Hooiveld,4624,Jos Hooiveld,Not found,22-Apr-83,Not found,193,Netherlands,DF-MF (CB),Left,2003-2004,20 years,Heerenveen,2003,first scrap players fbref
https://fbref.com/en/players/a0e209bc/Nigel-de-Jong,4672,Nigel de Jong,Not found,30-Nov-84,Not found,174,Netherlands,MF (DM),Right,2002-2003,17 years,Ajax,2002,first scrap players fbref
https://fbref.com/en/players/dbb10755/Kader-Mangane,4796,Kader Mangane,Not found,23-Mar-83,Not found,193,Senegal,DF-MF (CB),Right,2003-2004,20 years,Xamax,2003,first scrap players fbref
https://fbref.com/en/players/51a3caf1/Patrice-Evra,5285,Patrice Evra,Not found,15-May-81,Not found,174,France fr  Other: Senegal,"DF (FB, left)",Left,2002-2003,21 years,Monaco,2002,first scrap players fbref
https://fbref.com/en/players/6d28f149/Gael-Givet,5286,Gaël Givet,Not found,9-Oct-81,Not found,181,France,DF (CB),Not found,2000-2001,18 years,Monaco,2000,first scrap players fbref
https://fbref.com/en/players/f7ec06db/Sebastien-Squillaci,5293,Sébastien Squillaci,Not found,11-Aug-80,Not found,183,France,DF (CB),Right,2002-2003,21 years,Monaco,2002,first scrap players fbref
https://fbref.com/en/players/2b548af1/Abdoulaye-Meite,5315,Abdoulaye Méïté,Not found,6-Oct-80,Not found,185,Côte d'Ivoire ci  Other: France,DF (CB),Right,2000-2001,19 years,Marseille,2000,first scrap players fbref
https://fbref.com/en/players/4a6c3ade/Mahamadou-Diarra,5352,Mahamadou Diarra,Not found,18-May-81,Not found,183,Mali,MF (CM-DM),Not found,2000-2001,19 years,Vitesse,2000,first scrap players fbref
https://fbref.com/en/players/6fe6d820/Florent-Malouda,5461,Florent Malouda,Not found,13-Jun-80,Not found,180,France fr  Other: French Guiana,"FW-MF (AM-WM, left)",Left,1997-1998,17 years,Châteauroux,1997,first scrap players fbref
https://fbref.com/en/players/d6577282/Michael-Essien,5588,Michael Essien,Not found,3-Dec-82,Not found,177,Ghana,DF-MF,Right,2000-2001,17 years,Bastia,2000,first scrap players fbref
https://fbref.com/en/players/728c9139/Jean-Makoun,5648,Jean Makoun,Not found,29-May-83,Not found,173,Cameroon,MF (DM),Right,2002-2003,19 years,Lille,2002,first scrap players fbref
https://fbref.com/en/players/402077cd/Marc-Antoine-Fortune,5652,Marc-Antoine Fortuné,Not found,2-Jul-81,Not found,183,Not found,FW,Right,2002-2003,21 years,Lille,2002,first scrap players fbref
https://fbref.com/en/players/71672fa0/Petr-Cech,5658,Petr Čech,Not found,20-May-82,Not found,196,Czech Republic,GK,Left,2002-2003,20 years,Rennes,2002,first scrap players fbref
https://fbref.com/en/players/8ad24039/Anthony-Reveillere,5668,Anthony Réveillère,Not found,10-Nov-79,Not found,180,France,"DF (CB-FB, right)",Right,1997-1998,17 years,Rennes,1997,first scrap players fbref
https://fbref.com/en/players/62f579c5/Frederic-Piquionne,5683,Frédéric Piquionne,Not found,8-Dec-78,Not found,188,"France fr  Other: Martinique , New Caledonia",FW,Not found,2001-2002,22 years,Rennes,2001,first scrap players fbref
https://fbref.com/en/players/70849fc2/Obafemi-Martins,5794,Obafemi Martins,Not found,28-Oct-84,Not found,170,Nigeria,FW,Both,2002-2003,17 years,Inter,2002,first scrap players fbref
https://fbref.com/en/players/a889ffc7/Marco-Borriello,5825,Marco Borriello,Not found,18-Jun-82,Not found,186,Italy,FW,Both,2002-2003,20 years,Empoli,2002,first scrap players fbref
https://fbref.com/en/players/8b92c119/David-Pizarro,5896,David Pizarro,Not found,11-Sep-79,Not found,168,Chile,MF (CM),Right,1999-2000,19 years,Udinese,1999,first scrap players fbref
https://fbref.com/en/players/142ed694/John-Mensah,5917,John Mensah,Not found,29-Nov-82,Not found,177,Ghana,DF (CB),Right,2001-2002,18 years,Genoa,2001,first scrap players fbref
https://fbref.com/en/players/db61f587/Vince-Grella,6021,Vince Grella,Not found,5-Oct-79,Not found,180,Australia,MF (DM),Not found,1998-1999,18 years,Empoli,1998,first scrap players fbref
https://fbref.com/en/players/71e8454e/Diomansy-Kamara,6053,Diomansy Kamara,Not found,8-Nov-80,Not found,185,Senegal sn  Other: France,FW,Not found,2001-2002,20 years,Modena,2001,first scrap players fbref
https://fbref.com/en/players/eb005dc3/Martin-Jiranek,6065,Martin Jiránek,Not found,25-May-79,Not found,189,Czech Republic,"DF (CB-FB, right)",Right,2000-2001,21 years,Reggina,2000,first scrap players fbref
https://fbref.com/en/players/ed2192d0/Giorgos-Karagounis,6106,Giorgos Karagounis,Not found,6-Mar-77,Not found,176,Greece,MF,Not found,2000-2001,23 years,Panathinaikos,2000,first scrap players fbref
https://fbref.com/en/players/99df1bff/Abdoulaye-Faye,6107,Abdoulaye Faye,Not found,26-Feb-78,Not found,188,Senegal,DF-MF (CB-DM),Left,2002-2003,24 years,Lens,2002,first scrap players fbref
https://fbref.com/en/players/78b3399f/Fabricio-Coloccini,6150,Fabricio Coloccini,Not found,22-Jan-82,Not found,183,Argentina,"DF-MF (CB-DM-FB, right)",Right,2001-2002,19 years,Alavés,2001,first scrap players fbref
https://fbref.com/en/players/b6a1eaa0/Ricardo-Gardner,6264,Ricardo Gardner,Not found,25-Sep-78,Not found,175,Jamaica,"DF-MF (AM-FB-WM, left)",Left,2001-2002,22 years,Bolton,2001,first scrap players fbref
https://fbref.com/en/players/e704919e/Dorus-de-Vries,6404,Dorus de Vries,Not found,29-Dec-80,Not found,190,Not found,GK,Right,2003-2004,22 years,ADO Den Haag,2003,first scrap players fbref
https://fbref.com/en/players/f799f31c/Fitz-Hall,6580,Fitz Hall,Not found,20-Dec-80,Not found,193,Not found,DF-FW (FB),Not found,2002-2003,21 years,Oldham Athletic,2002,first scrap players fbref
https://fbref.com/en/players/a67a09fb/Christian-Fuchs,6636,Christian Fuchs,Not found,7-Apr-86,Not found,186,Austria,"DF-MF (FB, left)",Left,2003-2004,17 years,Mattersburg,2003,first scrap players fbref
https://fbref.com/en/players/5be28712/Per-Mertesacker,6710,Per Mertesacker,Not found,29-Sep-84,Not found,198,Germany,DF (CB),Right,2003-2004,18 years,Hannover 96,2003,first scrap players fbref
https://fbref.com/en/players/a00c9b66/Zdenek-Grygera,6833,Zdeněk Grygera,Not found,14-May-80,Not found,185,Czech Republic,"DF (CB-FB, right)",Not found,2003-2004,23 years,Ajax,2003,first scrap players fbref
https://fbref.com/en/players/1b77cb6a/Georgios-Samaras,6855,Georgios Samaras,Not found,21-Feb-85,Not found,192,Greece,"FW-MF (WM, left)",Both,2002-2003,17 years,Heerenveen,2002,first scrap players fbref
https://fbref.com/en/players/5d2c2f2b/Gabriel-Tamas,6893,Gabriel Tamaș,Not found,9-Nov-83,Not found,188,Romania,DF (CB),Right,2003-2004,19 years,Galatasaray,2003,first scrap players fbref
https://fbref.com/en/players/e7a2dc67/Tuncay-Sanli,6934,Tuncay Şanlı,Not found,16-Jan-82,Not found,182,Turkey,FW-MF (AM),Not found,2002-2003,20 years,Fenerbahçe,2002,first scrap players fbref
https://fbref.com/en/players/05380aa0/Richard-Kingson,7125,Richard Kingson,Not found,13-Jun-78,Not found,183,Ghana,GK,Not found,2001-2002,23 years,Antalyaspor,2001,first scrap players fbref
https://fbref.com/en/players/e26f852b/Steven-Reid,7330,Steven Reid,Not found,10-Mar-81,Not found,185,Republic of Ireland ie  Other: England,"DF-MF (FB, right)",Right,2001-2002,20 years,Millwall,2001,first scrap players fbref
https://fbref.com/en/players/d25626aa/Alan-Tate,7337,Alan Tate,Not found,2-Sep-82,Not found,185,Not found,DF,Not found,2002-2003,19 years,Swansea City,2002,first scrap players fbref
https://fbref.com/en/players/450ad405/Gael-Clichy,7449,Gaël Clichy,Not found,26-Jul-85,Not found,176,France,"DF (FB, left)",Left,2003-2004,18 years,Arsenal,2003,first scrap players fbref
https://fbref.com/en/players/d934d1e6/Mikel-Arteta,7451,Mikel Arteta,Not found,26-Mar-82,Not found,177,Spain,MF,Right,2000-2001,18 years,Paris S-G,2000,first scrap players fbref
https://fbref.com/en/players/8b7d33d9/Carlos-Sanchez,7509,Carlos Sánchez,Not found,19-Jan-78,Not found,184,Not found,GK,Not found,2001-2002,23 years,Real Madrid,2001,first scrap players fbref
https://fbref.com/en/players/68f36bc6/Michel-Salgado,7515,Míchel Salgado,Not found,22-Oct-75,Not found,174,Spain,"DF (FB, right)",Not found,1994-1995,18 years,Celta Vigo,1994,first scrap players fbref
https://fbref.com/en/players/4d801075/Esteban-Cambiasso,7520,Esteban Cambiasso,Not found,18-Aug-80,Not found,177,Argentina,MF (DM),Left,2002-2003,21 years,Real Madrid,2002,first scrap players fbref
https://fbref.com/en/players/68f0ce09/Fabio-Aurelio,7570,Fábio Aurélio,Not found,24-Sep-79,Not found,173,Brazil,"DF-MF (FB-WM, left)",Not found,2000-2001,20 years,Valencia,2000,first scrap players fbref
https://fbref.com/en/players/3b142ce5/Javier-Garrido,7571,Javier Garrido,Not found,15-Mar-85,Not found,180,Spain,"DF (CB-FB, left)",Left,2004-2005,19 years,Real Sociedad,2004,first scrap players fbref
https://fbref.com/en/players/e029e404/Victor-Valdes,7589,Víctor Valdés,Not found,14-Jan-82,Not found,183,Spain,GK,Right,2002-2003,20 years,Barcelona,2002,first scrap players fbref
https://fbref.com/en/players/72a2e37e/Juan-Jose-Canas,7657,José Cañas,Not found,17-Apr-72,Not found,179,Not found,MF,Not found,1994-1995,22 years,Real Betis,1994,first scrap players fbref
https://fbref.com/en/players/87582241/Denilson,7660,Denílson,Not found,24-Aug-77,Not found,177,Brazil,MF (AM-WM),Not found,1998-1999,20 years,Real Betis,1998,first scrap players fbref
https://fbref.com/en/players/bdf7b97d/Fernando-Torres,7767,Fernando Torres,Not found,20-Mar-84,Not found,185,Spain,FW,Right,2001-2002,17 years,Atlético Madrid,2001,players corrected fbref
https://fbref.com/en/players/e358587b/Pepe-Reina,7825,Pepe Reina,Not found,31-Aug-82,Not found,188,Spain,GK,Right,2000-2001,17 years,Barcelona,2000,first scrap players fbref
https://fbref.com/en/players/8414bb13/Yossi-Benayoun,7858,Yossi Benayoun,Not found,5-May-80,Not found,178,Israel,MF (AM),Not found,2002-2003,22 years,Racing Sant,2002,first scrap players fbref
https://fbref.com/en/players/4f06b1e0/Maxi-Rodriguez,7895,Maxi Rodríguez,Not found,2-Jan-81,Not found,180,Argentina,FW-MF (AM-WM),Not found,2002-2003,21 years,Espanyol,2002,first scrap players fbref
https://fbref.com/en/players/2042d931/Salomon-Kalou,7971,Salomon Kalou,Not found,5-Aug-85,Not found,183,Côte d'Ivoire,FW-MF (AM),Right,2004-2005,18 years,Feyenoord,2004,first scrap players fbref
https://fbref.com/en/players/5bca867f/Keith-Andrews,8035,Keith Andrews,Not found,13-Sep-80,Not found,183,Republic of Ireland,MF (DM),Not found,2001-2002,20 years,Wolves,2001,first scrap players fbref
https://fbref.com/en/players/23ca89f2/Pablo-Ibanez,8116,Pablo Ibáñez,Not found,3-Aug-81,Not found,192,Spain,DF (CB),Not found,2002-2003,20 years,Albacete,2002,first scrap players fbref
https://fbref.com/en/players/8cdc5afd/Jay-Bothroyd,8188,Jay Bothroyd,Not found,7-May-82,Not found,190,England eng,FW,Not found,2000-2001,18 years,Coventry City,2000,first scrap players fbref
https://fbref.com/en/players/f9a72ca4/Arouna-Kone,8552,Arouna Koné,Not found,11-Nov-83,Not found,182,Côte d'Ivoire,FW,Right,2003-2004,19 years,Roda JC,2003,first scrap players fbref
https://fbref.com/en/players/a1fe3f62/Yakubu-Aiyegbeni,8559,Yakubu Aiyegbeni,Not found,22-Nov-82,Not found,183,Nigeria,FW,Both,2002-2003,19 years,Portsmouth,2002,first scrap players fbref
https://fbref.com/en/players/33508c78/Cesc-Fabregas,8806,Cesc Fàbregas,Not found,4-May-87,Not found,175,Spain,FW-MF (AM-CM-DM),Right,2004-2005,17 years,Arsenal,2004,first scrap players fbref
https://fbref.com/en/players/936d9e3e/Emmanuel-Adebayor,8883,Emmanuel Adebayor,Not found,26-Feb-84,Not found,191,Togo,FW,Right,2001-2002,17 years,Metz,2001,first scrap players fbref
https://fbref.com/en/players/3b2c9cac/Matthew-Taylor,9218,Matthew Taylor,Not found,27-Nov-81,Not found,178,England eng,"DF-MF (AM-CM-FB-WM, left)",Left,2002-2003,20 years,Portsmouth,2002,first scrap players fbref
