player_name,season,squad,position,age,nation,minutes,rank,player_url_fbref,current age_fbref,dob_age_fbref,place_birth_fbref,height_fbref,citizenship_fbref,position_fbref,foot_fbref,current_club_fbref,debut_season_fbref,debut_age_fbref,first_club_fbref,debut_year_fbref,player_url_tra,slug,player_id_fbref,home_name_fbref,dob_age_tra,fecha americana,YEAR_tra,place_birth_tra,height_tra,citizenship_tra,position_tra,foot_tra,current_club_tra,joined_tra,contract_expires_tra,outfitter_tra,first_tier_debut_date,first_tier_debut_age,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_competition,debut_age_transfermarket,injury_count_total_tra,days_missed_total_tra,games_missed_total_tra,injury_seasons_tra,Deceased_tra,death_date,death_age,retired_tra,retirement_date_tra,year_retirement,career_lenght,career_lenght_w_actives_and_dead,shirt_number_tra,National_team,total_seasons_national,matches_national,minutes_national,goals_national,CAREER Sum of matches_played,CAREER Sum of minutes,CAREER Sum of goals
Ivi,2013-2014,Getafe,"FW,MF",19,es ESP,22,241,https://fbref.com/en/players/d2fa73e7/Ivi,1/31/1900,"June 29, 1994 (Age: 31-119d)","Madrid, Spain",174cm,NA,"FW-MF (AM, left)",Right,Raków Częstochowa,2013-2014,19,Getafe,2013,https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,ivi-lopez,282371,Ivi López,29/06/1994 (31),34514,1994,Madrid,"1,74",Spain,Midfield - Attacking Midfield,right,Raków,1/9/2020,30/06/2026,NA,27/03/2014,19,LaLiga,21/08/2016,1/22/1900,Segunda División,19,9,412,64,6,No,NA,NA,No,NA,NA,NA,12,10,No,0,Not_national_team,Not_national_team,Not_national_team,234,14819,71
Ivi,2014-2015,Getafe,"FW,MF",20,es ESP,140,277,https://fbref.com/en/players/d2fa73e7/Ivi,1/31/1900,"June 29, 1994 (Age: 31-119d)","Madrid, Spain",174cm,NA,"FW-MF (AM, left)",Right,Raków Częstochowa,2013-2014,19,Getafe,2013,https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,ivi-lopez,282371,Ivi López,29/06/1994 (31),34514,1994,Madrid,"1,74",Spain,Midfield - Attacking Midfield,right,Raków,1/9/2020,30/06/2026,NA,27/03/2014,19,LaLiga,21/08/2016,1/22/1900,Segunda División,19,9,412,64,6,No,NA,NA,No,NA,NA,NA,12,10,No,0,Not_national_team,Not_national_team,Not_national_team,234,14819,71
Ivica Dragutinović,2010-2011,Sevilla,DF,34,rs SRB,12,166,https://fbref.com/en/players/7ab82833/Ivica-Dragutinovic,49,27711,NA,184cm,Serbia,"DF (CB-FB, left)",Left,NA,2003-2004,27,Standard Liège,2003,https://www.transfermarkt.com/ivica-dragutinovic/profil/spieler/13453,ivica-dragutinovic,13453,Ivica Dragutinovic,13/11/1975,27711,1975,Prijepolje,"1,86",Serbia  Belgium,Defender - Centre-Back,left,Sevilla FC,40550,-,NA,35346,20,Jupiler Pro League,No second tier career,NA,No second tier career,20,9,384,58,4,No,NA,NA,Yes,40550,2011,8,8,NA,Yes,4,23,1927,0,210,17606,5
Jérémy Mathieu,2010-2011,Valencia,DF,26,fr FRA,2198,349,https://fbref.com/en/players/5b887c7a/Jeremy-Mathieu,41,30618,NA,192cm,France,"DF (CB-FB, left)",Left,NA,2002-2003,18,Sochaux,2002,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,jeremy-mathieu,5404,Jérémy Mathieu,29/10/1983,30618,1983,Luxeuil-les-Bains,"1,89",France,Defender - Left-Back,left,Luynes,23/10/2023,-,NA,37323,18,Ligue 1,No second tier career,NA,No second tier career,18,25,792,163,10,No,NA,NA,Yes,23/10/2023,2023,21,21,NA,Yes,2,3,188,0,550,43706,35
Jérémy Mathieu,2011-2012,Valencia,DF,27,fr FRA,2350,349,https://fbref.com/en/players/5b887c7a/Jeremy-Mathieu,2/10/1900,30618,NA,192cm,France,"DF (CB-FB, left)",Left,NA,2002-2003,18,Sochaux,2002,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,jeremy-mathieu,5404,Jérémy Mathieu,29/10/1983,30618,1983,Luxeuil-les-Bains,"1,89",France,Defender - Left-Back,left,Luynes,23/10/2023,-,NA,37323,18,Ligue 1,No second tier career,NA,No second tier career,18,25,792,163,10,No,NA,NA,Yes,23/10/2023,2023,21,21,NA,Yes,2,3,188,0,550,43706,35
Jérémy Mathieu,2012-2013,Valencia,DF,28,fr FRA,1417,347,https://fbref.com/en/players/5b887c7a/Jeremy-Mathieu,2/10/1900,30618,NA,192cm,France,"DF (CB-FB, left)",Left,NA,2002-2003,18,Sochaux,2002,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,jeremy-mathieu,5404,Jérémy Mathieu,29/10/1983,30618,1983,Luxeuil-les-Bains,"1,89",France,Defender - Left-Back,left,Luynes,23/10/2023,-,NA,37323,18,Ligue 1,No second tier career,NA,No second tier career,18,25,792,163,10,No,NA,NA,Yes,23/10/2023,2023,21,21,NA,Yes,2,3,188,0,550,43706,35
Jérémy Mathieu,2013-2014,Valencia,DF,29,fr FRA,2817,324,https://fbref.com/en/players/5b887c7a/Jeremy-Mathieu,2/10/1900,30618,NA,192cm,France,"DF (CB-FB, left)",Left,NA,2002-2003,18,Sochaux,2002,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,jeremy-mathieu,5404,Jérémy Mathieu,29/10/1983,30618,1983,Luxeuil-les-Bains,"1,89",France,Defender - Left-Back,left,Luynes,23/10/2023,-,NA,37323,18,Ligue 1,No second tier career,NA,No second tier career,18,25,792,163,10,No,NA,NA,Yes,23/10/2023,2023,21,21,NA,Yes,2,3,188,0,550,43706,35
Jérémy Mathieu,2014-2015,Barcelona,DF,30,fr FRA,2106,373,https://fbref.com/en/players/5b887c7a/Jeremy-Mathieu,2/10/1900,30618,NA,192cm,France,"DF (CB-FB, left)",Left,NA,2002-2003,18,Sochaux,2002,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,jeremy-mathieu,5404,Jérémy Mathieu,29/10/1983,30618,1983,Luxeuil-les-Bains,"1,89",France,Defender - Left-Back,left,Luynes,23/10/2023,-,NA,37323,18,Ligue 1,No second tier career,NA,No second tier career,18,25,792,163,10,No,NA,NA,Yes,23/10/2023,2023,21,21,NA,Yes,2,3,188,0,550,43706,35
Jérémy Perbet,2013-2014,Villarreal,FW,28,fr FRA,1266,395,https://fbref.com/en/players/dfe2f225/Jeremy-Perbet,2/9/1900,31028,NA,183cm,NA,FW,Right,NA,2006-2007,21,Charleroi,2006,https://www.transfermarkt.com/jeremy-perbet/profil/spieler/23966,jeremy-perbet,23966,Jérémy Perbet,31028,31028,1984,Le Puy-en-Velay,"1,84",France,Attack - Centre-Forward,right,RCS Braine,45664,-,NA,20/01/2007,22,Jupiler Pro League,37660,18,Ligue 2,18,1,19,3,1,No,NA,NA,Yes,45664,2025,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,322,18917,133
Jérémy Toulalan,2011-2012,Málaga,"DF,MF",27,fr FRA,2192,537,https://fbref.com/en/players/7adea561/Jeremy-Toulalan,2/10/1900,30569,NA,183cm,France,DF-MF (DM),Right,NA,2001-2002,17,Nantes,2001,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513,jeremy-toulalan,5513,Jérémy Toulalan,30598,30569,1983,Nantes,"1,83",France,Midfield - Defensive Midfield,right,G. Bordeaux,18/01/2018,-,NA,23/03/2002,18,Ligue 1,No second tier career,NA,No second tier career,18,13,389,83,7,No,NA,NA,Yes,18/01/2018,2018,17,17,NA,Yes,4,20,1686,0,488,40707,5
Jérémy Toulalan,2012-2013,Málaga,"DF,MF",28,fr FRA,1546,539,https://fbref.com/en/players/7adea561/Jeremy-Toulalan,2/10/1900,30569,NA,183cm,France,DF-MF (DM),Right,NA,2001-2002,17,Nantes,2001,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513,jeremy-toulalan,5513,Jérémy Toulalan,10/9/1983,30569,1983,Nantes,"1,83",France,Midfield - Defensive Midfield,right,G. Bordeaux,18/01/2018,-,NA,23/03/2002,18,Ligue 1,No second tier career,NA,No second tier career,18,13,389,83,7,No,NA,NA,Yes,18/01/2018,2018,17,17,NA,Yes,4,20,1686,0,488,40707,5
Jaime,2012-2013,Valladolid,GK,31,es ESP,1260,254,https://fbref.com/en/players/d7f052c3/Jaime,2/13/1900,29565,NA,188cm,NA,GK,Right,NA,2005-2006,24,Ciudad Murcia,2005,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504,jaime-jimenez,51504,Jaime Jiménez,10/12/1980 (44),29565,1980,Valdepeñas,"1,87",Spain,Goalkeeper,NA,SD Eibar,42376,-,NA,"20/08/2012	",31,LaLiga,"02/10/2005	",24,Segunda División,24,3,552,65,3,No,NA,NA,Yes,42376,2016,11,11,NA,No,0,Not_national_team,Not_national_team,Not_national_team,181,16033,0
Jaime,2013-2014,Valladolid,GK,32,es ESP,900,242,https://fbref.com/en/players/d7f052c3/Jaime,2/13/1900,29565,NA,188cm,NA,GK,Right,NA,2005-2006,24,Ciudad Murcia,2005,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504,jaime-jimenez,51504,Jaime Jiménez,10/12/1980 (44),29565,1980,Valdepeñas,"1,87",Spain,Goalkeeper,NA,SD Eibar,42376,-,NA,"20/08/2012	",31,LaLiga,"02/10/2005	",24,Segunda División,24,3,552,65,3,No,NA,NA,Yes,42376,2016,11,11,NA,No,0,Not_national_team,Not_national_team,Not_national_team,181,16033,0
Jaime,2014-2015,Eibar,GK,33,es ESP,450,278,https://fbref.com/en/players/d7f052c3/Jaime,2/13/1900,29565,NA,188cm,NA,GK,Right,NA,2005-2006,24,Ciudad Murcia,2005,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504,jaime-jimenez,51504,Jaime Jiménez,10/12/1980 (44),29565,1980,Valdepeñas,"1,87",Spain,Goalkeeper,NA,SD Eibar,42376,-,NA,"20/08/2012	",31,LaLiga,"02/10/2005	",1/24/1900,Segunda División,24,3,552,65,3,No,NA,NA,Yes,42376,2016,11,11,NA,No,0,Not_national_team,Not_national_team,Not_national_team,181,16033,0
Jaime Gavilán,2010-2011,Getafe,MF,25,es ESP,1248,222,https://fbref.com/en/players/95de0931/Jaime-Gavilan,2/9/1900,31179,NA,170cm,Spain,"MF (WM, left)",NA,NA,2002-2003,17,Valencia,2002,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461,jaime-gavilan,15461,Jaime Gavilán,31386,31179,1985,Valencia,"1,78",Spain,Attack - Left Winger,left,UD Sanse,44324,-,NA,19/04/2003,17,LaLiga,29/08/2004,1/19/1900,Segunda División,17,5,298,50,3,No,NA,NA,Yes,44324,2021,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,308,18129,16
Jaime Gavilán,2011-2012,Getafe,MF,26,es ESP,1018,214,https://fbref.com/en/players/95de0931/Jaime-Gavilan,2/9/1900,31179,NA,170cm,Spain,"MF (WM, left)",NA,NA,2002-2003,17,Valencia,2002,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461,jaime-gavilan,15461,Jaime Gavilán,31386,31179,1985,Valencia,"1,78",Spain,Attack - Left Winger,left,UD Sanse,44324,-,NA,19/04/2003,17,LaLiga,29/08/2004,1/19/1900,Segunda División,17,5,298,50,3,No,NA,NA,Yes,44324,2021,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,308,18129,16
Jaime Gavilán,2012-2013,Getafe,MF,27,es ESP,896,211,https://fbref.com/en/players/95de0931/Jaime-Gavilan,2/9/1900,31179,NA,170cm,Spain,"MF (WM, left)",NA,NA,2002-2003,17,Valencia,2002,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461,jaime-gavilan,15461,Jaime Gavilán,12/5/1985,31179,1985,Valencia,"1,78",Spain,Attack - Left Winger,left,UD Sanse,44324,-,NA,19/04/2003,17,LaLiga,29/08/2004,1/19/1900,Segunda División,17,5,298,50,3,No,NA,NA,Yes,44324,2021,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,308,18129,16
Jaime Gavilán,2013-2014,Getafe,MF,28,es ESP,760,198,https://fbref.com/en/players/95de0931/Jaime-Gavilan,2/9/1900,31179,NA,170cm,Spain,"MF (WM, left)",NA,NA,2002-2003,17,Valencia,2002,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461,jaime-gavilan,15461,Jaime Gavilán,12/5/1985,31179,1985,Valencia,"1,78",Spain,Attack - Left Winger,left,UD Sanse,44324,-,NA,19/04/2003,17,LaLiga,29/08/2004,1/19/1900,Segunda División,17,5,298,50,3,No,NA,NA,Yes,44324,2021,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,308,18129,16
Jaime Gavilán,2014-2015,Levante,MF,29,es ESP,70,219,https://fbref.com/en/players/95de0931/Jaime-Gavilan,2/9/1900,31179,NA,170cm,Spain,"MF (WM, left)",NA,NA,2002-2003,17,Valencia,2002,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461,jaime-gavilan,15461,Jaime Gavilán,12/5/1985,31179,1985,Valencia,"1,78",Spain,Attack - Left Winger,left,UD Sanse,44324,-,NA,19/04/2003,17,LaLiga,29/08/2004,1/19/1900,Segunda División,17,5,298,50,3,No,NA,NA,Yes,44324,2021,19,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,308,18129,16
Jaime Isuardi,2011-2012,Racing Sant,FW,19,es ESP,38,259,https://fbref.com/en/players/eb844581/Jaime-Isuardi,2/2/1900,33636,NA,171cm,NA,FW,NA,NA,2011-2012,19,Racing Sant,2011,https://www.transfermarkt.com/jaime-isuardi/profil/spieler/225627,jaime-isuardi,225627,Jaime Isuardi,2/2/1992,33636,1992,Santander,"1,71",Spain,Attack - Centre-Forward,right,At. Albericia,17/07/2025,30/06/2026,NA,40913,20,LaLiga,19/08/2012,1/20/1900,Segunda División,20,NA,NA,NA,0,No,NA,NA,No,NA,NA,NA,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,3,55,0
Jaime Romero,2011-2012,Granada,"FW,MF",21,es ESP,578,477,https://fbref.com/en/players/e28205f4/Jaime-Romero,2/4/1900,33085,NA,176cm,Spain,FW-MF (WM),Left,NA,2008-2009,18,Albacete,2008,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998,jaime-romero,81998,Jaime Romero,31/07/1990,33085,1990,Albacete,"1,77",Spain,Attack - Right Winger,left,Without Club,44933,-,NA,2009,19,Serie A,2008,1/18/1900,0,18,13,687,99,6,No,NA,NA,No,NA,NA,NA,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,268,13989,21
Jaime Romero,2012-2013,Granada,"FW,MF",22,es ESP,259,480,https://fbref.com/en/players/e28205f4/Jaime-Romero,2/4/1900,33085,NA,176cm,Spain,FW-MF (WM),Left,NA,2008-2009,18,Albacete,2008,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998,jaime-romero,81998,Jaime Romero,31/07/1990,33085,1990,Albacete,"1,77",Spain,Attack - Right Winger,left,Without Club,44933,-,NA,2009,19,Serie A,2008,18,0,18,13,687,99,6,No,NA,NA,No,NA,NA,NA,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,268,13989,21
Jairo Morillas,2014-2015,Espanyol,FW,21,es ESP,66,402,https://fbref.com/en/players/a0414cb4/Jairo-Morillas,2/1/1900,34152,NA,184cm,Spain,FW,Right,NA,2014-2015,21,Espanyol,2014,https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741,jairo-morillas,126741,Jairo Morillas,34007,34152,1993,Gilena,"1,87",Spain,Attack - Centre-Forward,right,CE L'Hospitalet,1/7/2025,30/06/2026,NA,30/08/2014,21,LaLiga,24/08/2015,22,Segunda División,21,2,268,28,2,No,NA,NA,No,NA,NA,NA,11,9,No,0,Not_national_team,Not_national_team,Not_national_team,49,2272,10
Jairo Samperio,2011-2012,Racing Sant,"FW,MF",18,es ESP,1250,489,https://fbref.com/en/players/c0a0c18f/Jairo-Samperio,2/1/1900,34161,NA,170cm,Spain,FW-MF (AM-WM),Right,NA,2011-2012,18,Racing Sant,2011,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167,jairo-samperio,171167,Jairo Samperio,34280,34161,1993,Cabezón de la Sal,"1,72",Spain,Attack - Right Winger,right,NorthEast Utd.,13/07/2025,31/05/2026,NA,27/08/2011,18,LaLiga,19/08/2012,19,Segunda División,18,13,535,66,7,No,NA,NA,No,NA,NA,NA,14,7,No,0,Not_national_team,Not_national_team,Not_national_team,283,15696,34
Jairo Samperio,2013-2014,Sevilla,"FW,MF",20,es ESP,1373,472,https://fbref.com/en/players/c0a0c18f/Jairo-Samperio,2/1/1900,34161,NA,170cm,Spain,FW-MF (AM-WM),Right,NA,2011-2012,18,Racing Sant,2011,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167,jairo-samperio,171167,Jairo Samperio,11/7/1993,34161,1993,Cabezón de la Sal,"1,72",Spain,Attack - Right Winger,right,NorthEast Utd.,13/07/2025,31/05/2026,NA,27/08/2011,18,LaLiga,19/08/2012,19,Segunda División,18,13,535,66,7,No,NA,NA,No,NA,NA,NA,14,7,No,0,Not_national_team,Not_national_team,Not_national_team,283,15696,34
James Rodríguez,2014-2015,Real Madrid,"FW,MF",23,co COL,2265,502,https://fbref.com/en/players/715bf047/James-Rodriguez,2/3/1900,"July 12, 1991 (Age: 34-106d)","Cúcuta, Colombia",180cm,Colombia,FW-MF (AM-WM),Left,León,2010-2011,19,Porto,2010,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103,james-rodriguez,88103,James Rodríguez,12/7/1991,33431,1991,Cúcuta,"1,80",Colombia  Spain,Midfield - Attacking Midfield,left,León,13/01/2025,31/12/2025,New Balance,39996,17,Torneo Final,No second tier career,NA,No second tier career,17,39,770,139,13,No,NA,NA,No,NA,NA,NA,15,10,Yes,15,86,6341,23,414,27584,105
Jan Oblak,2014-2015,Atlético Madrid,GK,21,si SVN,990,428,https://fbref.com/en/players/ee8508c0/Jan-Oblak,2/1/1900,"January 7, 1993 (Age: 32-292d)","Škofja Loka, Slovenia",186cm,Slovenia,GK,Right,Atlético Madrid,2011-2012,18,União de Leiria,2011,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,jan-oblak,121483,Jan Oblak,7/1/1993,33976,1993,Škofja Loka,"1,88",Slovenia,Goalkeeper,right,Atlético,16/07/2014,30/06/2028,Puma,25/07/2009,16,Prva Liga,41283,20,Ledman Liga Pro,16,8,187,30,4,No,NA,NA,No,NA,NA,NA,14,13,Yes,19,77,6870,0,572,51606,0
Júlio Baptista,2010-2011,Málaga,"FW,MF",28,br BRA,962,65,https://fbref.com/en/players/44557475/Julio-Baptista,43,29860,NA,185cm,Brazil,FW-MF (AM),Both,NA,2003-2004,21,Sevilla,2003,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952,julio-baptista,15952,Júlio Baptista,1/10/1981,29860,1981,São Paulo,"1,85",Brazil  Spain,Midfield - Attacking Midfield,both,CFR Cluj,23/05/2019,-,NA,36868,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,13,670,121,6,No,NA,NA,Yes,23/05/2019,2019,16,16,NA,Yes,4,6,190,0,314,19089,96
Júlio Baptista,2011-2012,Málaga,"FW,MF",29,br BRA,324,64,https://fbref.com/en/players/44557475/Julio-Baptista,43,29860,NA,185cm,Brazil,FW-MF (AM),Both,NA,2003-2004,21,Sevilla,2003,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952,julio-baptista,15952,Júlio Baptista,1/10/1981,29860,1981,São Paulo,"1,85",Brazil  Spain,Midfield - Attacking Midfield,both,CFR Cluj,23/05/2019,-,NA,36868,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,13,670,121,6,No,NA,NA,Yes,23/05/2019,2019,16,16,NA,Yes,4,6,190,0,314,19089,96
Júlio Baptista,2012-2013,Málaga,"FW,MF",30,br BRA,910,67,https://fbref.com/en/players/44557475/Julio-Baptista,2/12/1900,29860,NA,185cm,Brazil,FW-MF (AM),Both,NA,2003-2004,21,Sevilla,2003,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952,julio-baptista,15952,Júlio Baptista,1/10/1981,29860,1981,São Paulo,"1,85",Brazil  Spain,Midfield - Attacking Midfield,both,CFR Cluj,23/05/2019,-,NA,36868,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,13,670,121,6,No,NA,NA,Yes,23/05/2019,2019,16,16,NA,Yes,4,6,190,0,314,19089,96
Júlio César,2011-2012,Granada,GK,24,br BRA,1440,125,https://fbref.com/en/players/f4213f59/Julio-Cesar,2/7/1900,31657,NA,191cm,NA,GK,NA,NA,2007-2008,20,Belenenses,2007,https://www.transfermarkt.com/julio-cesar/profil/spieler/52647,julio-cesar,52647,Júlio César,02/09/1986 (39),31657,1986,Guaramirin,"1,91",Brazil,Goalkeeper,right,Itabirito,45658,-,NA,26/11/2006,20,Campeonato Brasileiro Série A,25/11/2023,37,Campeonato Brasileiro Série B,20,NA,NA,NA,0,No,NA,NA,No,NA,NA,NA,18,NA,No,0,Not_national_team,Not_national_team,Not_national_team,165,14637,0
Júlio César,2013-2014,Getafe,GK,26,br BRA,448,110,https://fbref.com/en/players/f4213f59/Julio-Cesar,2/7/1900,31657,NA,191cm,NA,GK,NA,NA,2007-2008,20,Belenenses,2007,https://www.transfermarkt.com/julio-cesar/profil/spieler/52647,julio-cesar,52647,Júlio César,02/09/1986 (39),31657,1986,Guaramirin,"1,91",Brazil,Goalkeeper,right,Itabirito,45658,-,NA,26/11/2006,20,Campeonato Brasileiro Série A,25/11/2023,37,Campeonato Brasileiro Série B,20,NA,NA,NA,0,No,NA,NA,No,NA,NA,NA,18,NA,No,0,Not_national_team,Not_national_team,Not_national_team,165,14637,0
Jason,2013-2014,Levante,"FW,MF",19,es ESP,2,243,https://fbref.com/en/players/9038c2a1/Jason,1/31/1900,"July 6, 1994 (Age: 31-112d)","A Coruña, Spain",178cm,NA,"FW-MF (AM-WM, right)",Right,Al-Fayha,2013-2014,19,Levante,2013,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860,jason-remeseiro,263860,Jason Remeseiro,06/07/1994 (31),34521,1995,A Coruña,"1,78",Spain,Attack - Right Winger,right,Al-Fayha,45723,30/06/2026,NA,25/08/2013,19,LaLiga,42164,21,Segunda División,19,2,58,8,1,No,NA,NA,No,NA,NA,NA,12,23,No,0,Not_national_team,Not_national_team,Not_national_team,280,17208,28
Jason,2014-2015,Levante,"FW,MF",20,es ESP,56,279,https://fbref.com/en/players/9038c2a1/Jason,1/31/1900,"July 6, 1994 (Age: 31-112d)","A Coruña, Spain",178cm,NA,"FW-MF (AM-WM, right)",Right,Al-Fayha,2013-2014,19,Levante,2013,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860,jason-remeseiro,263860,Jason Remeseiro,06/07/1994 (31),34521,1995,A Coruña,"1,78",Spain,Attack - Right Winger,right,Al-Fayha,45723,30/06/2026,NA,25/08/2013,19,LaLiga,42164,21,Segunda División,19,2,58,8,1,No,NA,NA,No,NA,NA,NA,12,23,No,0,Not_national_team,Not_national_team,Not_national_team,280,17208,28
Jaume Costa,2011-2012,Villarreal,DF,23,es ESP,540,141,https://fbref.com/en/players/808d48f3/Jaume-Costa,37,32220,NA,169cm,Spain,"DF (FB, left)",Left,NA,2009-2010,21,Cádiz,2009,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,jaume-costa,65318,Jaume Costa,18/03/1988,32220,1988,Valencia,"1,71",Spain,Defender - Left-Back,left,Albacete,45664,-,NA,41002,23,LaLiga,39913,21,Segunda División,21,14,338,62,8,No,NA,NA,Yes,45664,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,475,35831,8
Jaume Costa,2013-2014,Villarreal,DF,25,es ESP,2465,132,https://fbref.com/en/players/808d48f3/Jaume-Costa,37,32220,NA,169cm,Spain,"DF (FB, left)",Left,NA,2009-2010,21,Cádiz,2009,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,jaume-costa,65318,Jaume Costa,18/03/1988,32220,1988,Valencia,"1,71",Spain,Defender - Left-Back,left,Albacete,45664,-,NA,41002,23,LaLiga,39913,21,Segunda División,21,14,338,62,8,No,NA,NA,Yes,45664,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,475,35831,8
Jaume Costa,2014-2015,Villarreal,DF,26,es ESP,2427,145,https://fbref.com/en/players/808d48f3/Jaume-Costa,2/6/1900,32220,NA,169cm,Spain,"DF (FB, left)",Left,NA,2009-2010,21,Cádiz,2009,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,jaume-costa,65318,Jaume Costa,18/03/1988,32220,1988,Valencia,"1,71",Spain,Defender - Left-Back,left,Albacete,1/7/2025,-,NA,41002,23,LaLiga,39913,1/21/1900,Segunda División,21,14,338,62,8,No,NA,NA,Yes,45664,2025,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,475,35831,8
Javad Nekounam,2010-2011,Osasuna,MF,29,ir IRN,2220,388,https://fbref.com/en/players/baccd726/Javad-Nekounam,2/13/1900,29471,NA,186cm,Iran,MF (DM),NA,NA,2006-2007,25,Osasuna,2006,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619,javad-nekounam,24619,Javad Nekounam,29411,29471,1980,"Shar Rey, Tehran","1,86",Iran,Midfield - Defensive Midfield,right,Al-Arabi SC,1/7/2016,-,NA,1998,18,0,2014,2/2/1900,0,18,3,192,29,2,No,NA,NA,Yes,42376,2016,10,10,NA,Yes,15,85,7501,27,182,15037,31
Javad Nekounam,2011-2012,Osasuna,MF,30,ir IRN,2505,394,https://fbref.com/en/players/baccd726/Javad-Nekounam,2/13/1900,29471,NA,186cm,Iran,MF (DM),NA,NA,2006-2007,25,Osasuna,2006,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619,javad-nekounam,24619,Javad Nekounam,29411,29471,1980,"Shar Rey, Tehran","1,86",Iran,Midfield - Defensive Midfield,right,Al-Arabi SC,1/7/2016,-,NA,1998,18,0,2014,2/2/1900,0,18,3,192,29,2,No,NA,NA,Yes,42376,2016,10,10,NA,Yes,15,85,7501,27,182,15037,31
Javi Álamo,2012-2013,Zaragoza,"FW,MF",23,es ESP,79,14,https://fbref.com/en/players/ffd69308/Javi-Alamo,2/5/1900,32373,NA,190cm,NA,FW-MF (WM),Right,NA,2011-2012,22,Recreativo,2011,https://www.transfermarkt.com/javi-alamo/profil/spieler/164816,javi-alamo,164816,Javi Álamo,18/08/1988,32373,1988,Gáldar,"1,90",Spain,Attack - Right Winger,right,CD Brea,31/01/2023,-,NA,16/09/2012,24,LaLiga,27/08/2011,1/23/1900,Segunda División,23,2,301,31,2,No,NA,NA,Yes,31/01/2023,2023,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,145,8122,8
Javi Flores,2013-2014,Elche,MF,27,es ESP,71,179,https://fbref.com/en/players/867f9ede/Javi-Flores,2/8/1900,31452,NA,170cm,NA,MF (AM),Right,NA,2007-2008,21,Córdoba,2007,https://www.transfermarkt.com/javi-flores/profil/spieler/58009,javi-flores,58009,Javi Flores,9/2/1986,31452,1986,Córdoba,"1,70",Spain,Midfield - Attacking Midfield,right,Córdoba CF,1/7/2023,-,NA,18/05/2014,28,LaLiga,16/03/2008,1/22/1900,Segunda División,22,5,472,66,4,No,NA,NA,Yes,44933,2023,16,16,NA,No,0,Not_national_team,Not_national_team,Not_national_team,132,8653,6
