player_name,player_url,season_simple,squad,National_team,squad_url,age,matches_played,minutes,goals,assists,retired
Mehdi Lacen,https://fbref.com/en/players/a3a306f6/Mehdi-Lacen,2017,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,33,4,62,0,0,Yes
Mehdi Lacen,https://fbref.com/en/players/a3a306f6/Mehdi-Lacen,2017,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,33,15,1056,0,0,Yes
Mehdi Lacen,https://fbref.com/en/players/a3a306f6/Mehdi-Lacen,2018,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,34,15,767,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2006,Galatasaray,0,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141,20,14,694,0,1,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2007,Galatasaray,0,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141,21,31,2269,1,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2008,Galatasaray,0,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141,22,25,1909,1,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2008,tr Türkiye,1,,21,4,266,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2009,Galatasaray,0,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141,23,31,2520,1,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2010,tr Türkiye,1,,23,1,68,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2010,Valencia,0,https://www.transfermarkt.mx/fc-valencia/startseite/verein/1049,24,28,2192,1,2,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2011,Valencia,0,https://www.transfermarkt.mx/fc-valencia/startseite/verein/1049,25,29,2022,2,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2012,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,26,39,3039,3,2,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2012,tr Türkiye,1,,25,5,217,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2013,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,27,27,2203,3,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2014,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,28,33,2913,2,3,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2014,tr Türkiye,1,,27,9,798,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2015,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,29,42,3539,3,2,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2015,tr Türkiye,1,,28,3,225,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2016,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,30,37,3231,4,2,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2016,tr Türkiye,1,,29,18,1253,1,1,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2017,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,31,29,2465,2,3,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2017,tr Türkiye,1,,30,0,0,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2018,Fenerbahçe,0,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,32,32,2302,2,1,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2018,tr Türkiye,1,,31,16,1180,1,1,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2018,tr Türkiye,1,,32,2,131,0,0,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2019,Başakşehir,0,,33,32,1769,0,1,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2020,Başakşehir,0,,34,29,1557,3,2,Yes
Mehmet Topal,https://fbref.com/en/players/f93c876b/Mehmet-Topal,2021,Beşiktaş,0,https://www.transfermarkt.com/besiktas-jk/startseite/verein/114,35,10,389,0,0,Yes
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2004,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,18,15,1254,2,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2005,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,19,27,2341,1,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2006,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,20,32,2863,3,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2007,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,21,38,3406,4,2,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2008,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,22,27,2414,3,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2009,Aalborg,0,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053,23,29,2596,4,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2010,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,24,16,1201,0,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2010,dk Denmark,1,,24,4,360,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2011,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,25,38,3368,1,2,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2012,FC Copenhagen,0,https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190,26,7,527,0,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2013,Esbjerg,0,https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426,27,16,1440,1,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2013,Nordsjælland,0,https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778,27,13,1160,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2014,Esbjerg,0,https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426,28,30,2637,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2015,Esbjerg,0,https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426,29,15,1305,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2016,Lillestrøm,0,https://www.transfermarkt.com/lillestrom-sk/startseite/verein/353,30,13,925,0,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2016,Melb City,0,https://www.transfermarkt.com/melbourne-city-fc/startseite/verein/25580,30,16,1395,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2017,Melb City,0,https://www.transfermarkt.com/melbourne-city-fc/startseite/verein/25580,31,26,2318,1,1,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2018,Adelaide,0,https://www.transfermarkt.com/adelaide-united/startseite/verein/875,32,23,2026,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2019,Adelaide,0,https://www.transfermarkt.com/adelaide-united/startseite/verein/875,33,26,2303,1,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2020,Adelaide,0,https://www.transfermarkt.com/adelaide-united/startseite/verein/875,34,15,1280,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2021,Adelaide,0,https://www.transfermarkt.com/adelaide-united/startseite/verein/875,35,14,1186,0,0,No
Michael Jakobsen,https://fbref.com/en/players/9135fc2e/Michael-Jakobsen,2022,NorthEast Utd,0,https://www.transfermarkt.com/northeast-united-fc/startseite/verein/45276,36,10,849,0,0,No
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2004,RKC Waalwijk,0,https://www.transfermarkt.com/rkc-waalwijk/startseite/verein/235,21,31,2611,2,2,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2005,RKC Waalwijk,0,https://www.transfermarkt.com/rkc-waalwijk/startseite/verein/235,22,17,1067,0,3,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2006,Ajax,0,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610,23,3,96,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2006,Sparta R'dam,0,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468,23,12,889,1,2,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2007,Ajax,0,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610,24,1,15,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2008,Brøndby,0,https://www.transfermarkt.com/brondby-if/startseite/verein/206,25,30,2580,6,7,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2008,dk Denmark,1,,24,1,13,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2009,Brøndby,0,https://www.transfermarkt.com/brondby-if/startseite/verein/206,26,32,2622,4,12,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2010,Brøndby,0,https://www.transfermarkt.com/brondby-if/startseite/verein/206,27,29,2395,12,4,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2010,dk Denmark,1,,26,1,31,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2011,Brøndby,0,https://www.transfermarkt.com/brondby-if/startseite/verein/206,28,27,2262,5,6,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2012,Brøndby,0,https://www.transfermarkt.com/brondby-if/startseite/verein/206,29,6,486,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2012,Celta Vigo,0,https://www.transfermarkt.com/celta-vigo/startseite/verein/940,29,34,2812,1,6,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2012,dk Denmark,1,,28,10,783,4,1,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2013,Celta Vigo,0,https://www.transfermarkt.com/celta-vigo/startseite/verein/940,30,31,1949,0,3,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2014,Celta Vigo,0,https://www.transfermarkt.com/celta-vigo/startseite/verein/940,31,38,3191,1,4,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2014,dk Denmark,1,,30,11,916,0,5,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2015,dk Denmark,1,,31,4,294,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2015,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,32,47,2877,4,8,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2016,dk Denmark,1,,32,9,700,0,2,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2016,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,33,2,170,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2017,La Coruña,0,https://www.transfermarkt.com/deportivo-la-coruna/startseite/verein/897,34,11,728,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2017,Sevilla,0,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368,34,18,802,1,1,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2018,dk Denmark,1,,34,2,60,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2018,dk Denmark,1,,35,1,23,0,0,Yes
Michael Krohn-Dehli,https://fbref.com/en/players/1c8dc17d/Michael-Krohn-Dehli,2018,La Coruña,0,https://www.transfermarkt.com/deportivo-la-coruna/startseite/verein/897,35,15,913,0,1,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2010,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,22,35,2312,5,4,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2011,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,23,29,2201,2,4,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2012,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,24,25,1453,1,0,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2013,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,25,18,891,0,0,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2013,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,25,2,102,0,0,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2014,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,26,37,2710,1,1,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2015,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,27,35,2347,4,4,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2017,Yeni Mal'spor,0,https://www.transfermarkt.com/yeni-malatyaspor/startseite/verein/19789,29,25,1627,4,1,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2018,Yeni Mal'spor,0,https://www.transfermarkt.com/yeni-malatyaspor/startseite/verein/19789,30,23,995,0,1,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2019,CFR Cluj,0,https://www.transfermarkt.com/cfr-cluj/startseite/verein/7769,31,16,880,2,3,Yes
Michael Pereira,https://fbref.com/en/players/2969ccd2/Michael-Pereira,2020,CFR Cluj,0,https://www.transfermarkt.com/cfr-cluj/startseite/verein/7769,32,27,1350,0,1,Yes
Michel,https://fbref.com/en/players/05384ea1/Michel,2008,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,18,2,61,0,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2009,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,19,28,2362,1,1,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2010,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,20,31,2646,0,1,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2011,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,21,22,1830,0,1,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2014,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,24,18,1566,3,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2014,Atlético Mineiro,0,https://www.transfermarkt.com/cde-atletico-mineros/startseite/verein/91308,23,0,0,0,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2015,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,25,29,2560,0,3,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2016,Las Palmas,0,https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472,26,26,2147,0,4,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2017,Las Palmas,0,https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472,27,28,2130,0,1,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2019,Corinthians,0,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199,28,11,718,1,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2020,Corinthians,0,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199,29,7,525,0,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2021,Juventude,0,https://www.transfermarkt.com/esporte-clube-juventude/startseite/verein/10492,30,31,2713,0,3,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2022,Ceará,0,https://www.transfermarkt.com/ceara-sporting-club-u20/startseite/verein/17892,31,22,1391,0,1,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2023,Ceará,0,https://www.transfermarkt.com/ceara-sporting-club-u20/startseite/verein/17892,32,5,145,0,0,No
Michel,https://fbref.com/en/players/05384ea1/Michel,2024,Paysandu,0,https://www.transfermarkt.com/paysandu-futbol-club/startseite/verein/92668,33,9,326,0,0,No
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2004,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,20,32,2880,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2005,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,21,9,731,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2006,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,22,16,1440,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2007,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,23,29,2558,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2008,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,24,13,1125,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2009,Valencia,0,https://www.transfermarkt.mx/fc-valencia/startseite/verein/1049,25,13,1170,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2010,Valencia,0,https://www.transfermarkt.mx/fc-valencia/startseite/verein/1049,26,5,383,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2011,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,27,36,3240,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2012,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,28,32,2801,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2013,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,29,26,2307,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2014,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,30,34,2993,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2015,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,31,6,540,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2016,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,32,18,1579,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2017,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,33,6,540,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2017,Real Sociedad,0,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681,33,9,765,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2018,Real Sociedad,0,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681,34,13,1170,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2019,Real Sociedad,0,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681,35,13,1170,0,0,Yes
Miguel Ángel Moyá,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya,2020,Real Sociedad,0,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681,36,1,90,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2006,Real Madrid,0,https://www.transfermarkt.com/real-madrid/startseite/verein/418,20,3,105,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2006,Real Madrid B,0,https://www.transfermarkt.com/real-madrid-b-castilla-/startseite/verein/6767,20,14,569,1,1,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2008,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,22,10,372,1,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2009,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,23,14,418,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2010,Almería,0,https://www.transfermarkt.mx/ud-almeria/startseite/verein/3302,24,1,4,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2010,Xerez,0,https://www.transfermarkt.com/xerez-deportivo-fc/startseite/verein/44564,24,2,48,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2011,Numancia,0,https://www.transfermarkt.com/cd-numancia/startseite/verein/2296,25,23,777,1,1,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2012,Numancia,0,https://www.transfermarkt.com/cd-numancia/startseite/verein/2296,26,19,672,3,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2013,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,27,14,819,1,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2015,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,29,1,90,0,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2016,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,30,4,212,1,0,Yes
Miguel Ángel Nieto,https://fbref.com/en/players/3a935b70/Miguel-Angel-Nieto,2017,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,31,2,91,0,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2005,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,19,33,1556,0,2,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2007,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,21,14,303,0,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2008,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,22,11,302,0,1,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2009,Sporting Gijón,0,https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448,23,37,2593,8,4,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2010,Sporting Gijón,0,https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448,24,37,2469,6,3,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2011,Sporting Gijón,0,https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448,25,35,2896,3,3,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2012,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,26,16,1123,1,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2012,Sporting Gijón,0,https://www.transfermarkt.com/sporting-gijon/startseite/verein/2448,26,12,494,1,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2013,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,27,24,1590,0,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2014,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,28,20,1643,4,2,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2014,Spezia,0,https://www.transfermarkt.com/spezia-calcio/startseite/verein/3522,28,13,769,1,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2015,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,29,14,734,1,2,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2015,Spezia,0,https://www.transfermarkt.com/spezia-calcio/startseite/verein/3522,29,4,282,1,0,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2016,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,30,30,1931,0,1,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2017,Osasuna,0,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,31,18,555,1,1,Yes
Miguel de las Cuevas,https://fbref.com/en/players/2e1cf3d2/Miguel-de-las-Cuevas,2018,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,32,35,2473,10,3,Yes
